caseID;earliness;avg_alarms;avg_true_alarms
1154;0,88176;0,22000;0,79000
1155;0,88176;0,22000;0,79000
1156;0,88176;0,22000;0,80000
1157;0,88176;0,22000;0,80000
1158;0,87882;0,23000;0,80000
1159;0,87159;0,23000;0,81000
1160;0,87159;0,23000;0,81000
1161;0,87603;0,22000;0,81000
1162;0,86866;0,23000;0,82000
1163;0,86866;0,23000;0,83000
1164;0,86182;0,24000;0,83000
1165;0,86182;0,24000;0,83000
1166;0,86182;0,24000;0,83000
1167;0,86182;0,24000;0,83000
1168;0,86182;0,24000;0,83000
1169;0,86182;0,24000;0,83000
1170;0,86944;0,23000;0,83000
1171;0,86801;0,24000;0,82000
1172;0,85868;0,25000;0,82000
1173;0,85868;0,25000;0,82000
1174;0,85868;0,25000;0,83000
1175;0,85868;0,25000;0,83000
1176;0,85162;0,26000;0,83000
1177;0,85162;0,26000;0,83000
1178;0,85829;0,25000;0,83000
1179;0,86591;0,24000;0,83000
1180;0,86591;0,24000;0,82000
1181;0,86591;0,24000;0,82000
1182;0,86591;0,24000;0,82000
1183;0,86591;0,24000;0,82000
1184;0,86591;0,24000;0,82000
1185;0,86591;0,24000;0,81000
1186;0,86591;0,24000;0,82000
1187;0,86112;0,24000;0,82000
1188;0,86112;0,24000;0,81000
1189;0,86112;0,24000;0,82000
1190;0,86112;0,24000;0,83000
1191;0,86112;0,24000;0,83000
1192;0,86112;0,24000;0,83000
1193;0,86652;0,24000;0,83000
1194;0,86652;0,24000;0,83000
1195;0,86652;0,24000;0,82000
1196;0,86652;0,24000;0,83000
1197;0,86652;0,24000;0,83000
1198;0,86652;0,24000;0,83000
1199;0,87318;0,23000;0,83000
1200;0,87318;0,23000;0,83000
1201;0,87318;0,23000;0,84000
1202;0,87318;0,23000;0,85000
1203;0,87318;0,23000;0,84000
1204;0,87318;0,23000;0,84000
1205;0,87318;0,23000;0,84000
1206;0,87864;0,22000;0,84000
1207;0,88325;0,21000;0,84000
1208;0,88325;0,21000;0,84000
1209;0,88325;0,21000;0,84000
1210;0,88325;0,21000;0,84000
1211;0,88325;0,21000;0,83000
1212;0,88325;0,21000;0,83000
1213;0,88325;0,21000;0,83000
1214;0,88325;0,21000;0,83000
1215;0,89125;0,20000;0,82000
1216;0,88398;0,21000;0,82000
1217;0,89013;0,20000;0,82000
1218;0,89013;0,20000;0,81000
1219;0,89013;0,20000;0,82000
1220;0,89083;0,20000;0,82000
1221;0,88468;0,21000;0,82000
1222;0,88468;0,21000;0,82000
1223;0,88468;0,21000;0,81000
1224;0,87741;0,22000;0,81000
1225;0,87741;0,22000;0,82000
1226;0,87296;0,23000;0,82000
1227;0,87741;0,22000;0,82000
1228;0,87035;0,23000;0,82000
1229;0,87035;0,23000;0,82000
1230;0,87035;0,23000;0,82000
1231;0,87695;0,23000;0,82000
1232;0,87695;0,23000;0,82000
1233;0,87647;0,24000;0,81000
1234;0,86929;0,24000;0,81000
1235;0,86929;0,24000;0,81000
1236;0,86383;0,25000;0,81000
1237;0,87089;0,24000;0,81000
1238;0,87089;0,24000;0,81000
1239;0,87089;0,24000;0,82000
1240;0,87089;0,24000;0,81000
1241;0,87795;0,23000;0,81000
1242;0,87795;0,23000;0,81000
1243;0,87128;0,24000;0,81000
1244;0,87128;0,24000;0,81000
1245;0,87128;0,24000;0,81000
1246;0,87481;0,23000;0,81000
1247;0,87481;0,23000;0,80000
1248;0,87481;0,23000;0,80000
1249;0,87599;0,22000;0,81000
1250;0,87599;0,22000;0,81000
1251;0,87599;0,22000;0,81000
1252;0,87599;0,22000;0,81000
1253;0,87599;0,22000;0,81000
1254;0,88154;0,21000;0,82000
1255;0,88154;0,21000;0,82000
1256;0,88154;0,21000;0,81000
1257;0,87297;0,22000;0,81000
1258;0,87591;0,21000;0,81000
1259;0,88391;0,20000;0,81000
1260;0,88391;0,20000;0,81000
1261;0,88391;0,20000;0,81000
1262;0,89128;0,19000;0,80000
1263;0,89128;0,19000;0,79000
1264;0,89812;0,18000;0,79000
1265;0,89812;0,18000;0,80000
1266;0,89812;0,18000;0,79000
1267;0,89076;0,19000;0,79000
1268;0,89076;0,19000;0,79000
1269;0,89076;0,19000;0,78000
1270;0,89076;0,19000;0,78000
1271;0,89218;0,18000;0,79000
1272;0,90152;0,17000;0,79000
1273;0,90152;0,17000;0,79000
1274;0,89596;0,18000;0,79000
1275;0,89596;0,18000;0,79000
1276;0,90302;0,17000;0,79000
