caseID;earliness;avg_alarms;avg_true_alarms
17008;0,42000;0,58000;1,0000
17009;0,43000;0,57000;1,0000
17010;0,44000;0,56000;1,0000
17011;0,45000;0,55000;1,0000
17012;0,45000;0,55000;1,0000
17013;0,45000;0,55000;1,0000
17014;0,45000;0,55000;1,0000
17015;0,45000;0,55000;1,0000
17016;0,45000;0,55000;1,0000
17017;0,46000;0,54000;1,0000
17018;0,46000;0,54000;1,0000
17019;0,46000;0,54000;1,0000
17020;0,47000;0,53000;1,0000
17021;0,48000;0,52000;1,0000
17022;0,48000;0,52000;1,0000
17023;0,49000;0,51000;1,0000
17024;0,50000;0,50000;1,0000
17025;0,51000;0,49000;1,0000
17026;0,52000;0,48000;1,0000
17027;0,52000;0,48000;1,0000
17028;0,52000;0,48000;1,0000
17029;0,53000;0,47000;1,0000
17030;0,53000;0,47000;1,0000
17031;0,54000;0,46000;1,0000
17032;0,55000;0,45000;1,0000
17033;0,56000;0,44000;1,0000
17034;0,57000;0,43000;1,0000
17035;0,57000;0,43000;1,0000
17036;0,58000;0,42000;1,0000
17037;0,59000;0,41000;1,0000
17038;0,59000;0,41000;1,0000
17039;0,60000;0,40000;1,0000
17040;0,60000;0,40000;1,0000
17041;0,61000;0,39000;1,0000
17042;0,62000;0,38000;1,0000
17043;0,62000;0,38000;1,0000
17044;0,63000;0,37000;1,0000
17045;0,63000;0,37000;1,0000
17046;0,64000;0,36000;1,0000
17047;0,65000;0,35000;1,0000
17048;0,66000;0,34000;1,0000
17049;0,67000;0,33000;1,0000
17050;0,67000;0,33000;1,0000
17051;0,68000;0,32000;1,0000
17052;0,69000;0,31000;1,0000
17053;0,70000;0,30000;1,0000
17054;0,70000;0,30000;1,0000
17055;0,71000;0,29000;1,0000
17056;0,72000;0,28000;1,0000
17057;0,73000;0,27000;1,0000
17058;0,74000;0,26000;1,0000
17059;0,75000;0,25000;1,0000
17060;0,76000;0,24000;1,0000
17061;0,77000;0,23000;1,0000
17062;0,78000;0,22000;1,0000
17063;0,78000;0,22000;1,0000
17064;0,79000;0,21000;1,0000
17065;0,80000;0,20000;1,0000
17066;0,81000;0,19000;1,0000
17067;0,81000;0,19000;1,0000
17068;0,81000;0,19000;1,0000
17069;0,82000;0,18000;1,0000
17070;0,82000;0,18000;1,0000
17071;0,83000;0,17000;1,0000
17072;0,83000;0,17000;1,0000
17073;0,83000;0,17000;1,0000
17074;0,83000;0,17000;1,0000
17075;0,83000;0,17000;1,0000
17076;0,84000;0,16000;1,0000
17077;0,84000;0,16000;1,0000
17078;0,84000;0,16000;1,0000
17079;0,84000;0,16000;1,0000
17080;0,84000;0,16000;1,0000
17081;0,85000;0,15000;1,0000
17082;0,86000;0,14000;1,0000
17083;0,87000;0,13000;1,0000
17084;0,88000;0,12000;1,0000
17085;0,89000;0,11000;1,0000
17086;0,90000;0,10000;1,0000
17087;0,91000;0,090000;1,0000
17088;0,91000;0,090000;1,0000
17089;0,91000;0,090000;1,0000
17090;0,92000;0,080000;1,0000
17091;0,93000;0,070000;1,0000
17092;0,94000;0,060000;1,0000
17093;0,95000;0,050000;1,0000
17094;0,95000;0,050000;1,0000
17095;0,96000;0,040000;1,0000
17096;0,96000;0,040000;1,0000
17097;0,96000;0,040000;1,0000
17098;0,96000;0,040000;1,0000
17099;0,96000;0,040000;1,0000
17100;0,96000;0,040000;1,0000
17101;0,97000;0,030000;1,0000
17102;0,97000;0,030000;0,99000
17103;0,97500;0,030000;0,98000
17104;0,97250;0,040000;0,98000
17105;0,97000;0,050000;0,97000
17106;0,96750;0,060000;0,97000
17107;0,96550;0,070000;0,97000
17108;0,96300;0,080000;0,97000
17109;0,96050;0,090000;0,97000
17110;0,95800;0,10000;0,97000
17111;0,94800;0,11000;0,96000
17112;0,94550;0,12000;0,96000
17113;0,94350;0,13000;0,96000
17114;0,94100;0,14000;0,96000
17115;0,93850;0,15000;0,96000
17116;0,93850;0,15000;0,96000
17117;0,93600;0,16000;0,96000
17118;0,93350;0,17000;0,96000
17119;0,93350;0,17000;0,96000
17120;0,93350;0,17000;0,96000
17121;0,93150;0,18000;0,96000
17122;0,92900;0,19000;0,96000
17123;0,91900;0,20000;0,95000
17124;0,91650;0,21000;0,95000
17125;0,91400;0,22000;0,95000
17126;0,90900;0,23000;0,94000
17127;0,91650;0,23000;0,94000
17128;0,91400;0,24000;0,94000
17129;0,91150;0,25000;0,94000
17130;0,91150;0,25000;0,94000
17131;0,91150;0,25000;0,94000
17132;0,91150;0,25000;0,94000
17133;0,90900;0,26000;0,94000
17134;0,90900;0,26000;0,94000
17135;0,90900;0,26000;0,94000
17136;0,90700;0,27000;0,94000
17137;0,90700;0,27000;0,94000
17138;0,90700;0,27000;0,94000
17139;0,90700;0,27000;0,94000
17140;0,90700;0,27000;0,94000
17141;0,90450;0,28000;0,94000
17142;0,90200;0,29000;0,94000
17143;0,89950;0,30000;0,94000
17144;0,89950;0,30000;0,94000
17145;0,89700;0,31000;0,94000
17146;0,89700;0,31000;0,94000
17147;0,89700;0,31000;0,94000
17148;0,89450;0,32000;0,94000
17149;0,89250;0,33000;0,94000
17150;0,89000;0,34000;0,94000
17151;0,88750;0,35000;0,94000
17152;0,88750;0,35000;0,94000
17153;0,88750;0,35000;0,94000
17154;0,88500;0,36000;0,94000
17155;0,88250;0,37000;0,94000
17156;0,88050;0,38000;0,94000
17157;0,87800;0,39000;0,93000
17158;0,87800;0,39000;0,93000
17159;0,87550;0,40000;0,93000
17160;0,87300;0,41000;0,93000
17161;0,87050;0,42000;0,93000
17162;0,86800;0,43000;0,92000
17163;0,86550;0,44000;0,92000
17164;0,86550;0,44000;0,92000
17165;0,86300;0,45000;0,92000
17166;0,86050;0,46000;0,92000
17167;0,86050;0,46000;0,92000
17168;0,86050;0,46000;0,92000
17169;0,86050;0,46000;0,92000
17170;0,85050;0,47000;0,92000
17171;0,84800;0,48000;0,92000
17172;0,84600;0,49000;0,92000
17173;0,84400;0,50000;0,92000
17174;0,84150;0,51000;0,92000
17175;0,84150;0,51000;0,92000
17176;0,84150;0,51000;0,92000
17177;0,84150;0,51000;0,92000
17178;0,83950;0,52000;0,92000
17179;0,83750;0,53000;0,92000
17180;0,83500;0,54000;0,92000
17181;0,83300;0,55000;0,92000
17182;0,83300;0,55000;0,92000
17183;0,83300;0,55000;0,92000
17184;0,83050;0,56000;0,92000
17185;0,82850;0,57000;0,92000
17186;0,82350;0,58000;0,91000
17187;0,82100;0,59000;0,91000
17188;0,82100;0,59000;0,91000
17189;0,82100;0,59000;0,91000
17190;0,81600;0,60000;0,90000
17191;0,81100;0,61000;0,89000
17192;0,80850;0,62000;0,89000
17193;0,80850;0,62000;0,89000
17194;0,80850;0,62000;0,89000
17195;0,79850;0,63000;0,89000
17196;0,78850;0,64000;0,88000
17197;0,77850;0,65000;0,88000
17198;0,77600;0,66000;0,88000
17199;0,77350;0,67000;0,88000
17200;0,77100;0,68000;0,88000
17201;0,76850;0,69000;0,88000
17202;0,77600;0,69000;0,89000
17203;0,77850;0,69000;0,90000
17204;0,77600;0,69000;0,89000
17205;0,77600;0,69000;0,90000
17206;0,77600;0,69000;0,90000
17207;0,77300;0,69000;0,89000
17208;0,77300;0,69000;0,89000
17209;0,77350;0,69000;0,89000
17210;0,77350;0,69000;0,89000
17211;0,78150;0,69000;0,90000
17212;0,78200;0,69000;0,90000
17213;0,78150;0,69000;0,90000
17214;0,78200;0,69000;0,90000
17215;0,78200;0,69000;0,90000
17216;0,78000;0,70000;0,89000
17217;0,78250;0,69000;0,89000
17218;0,78300;0,69000;0,89000
17219;0,78100;0,70000;0,88000
17220;0,78100;0,70000;0,88000
17221;0,78050;0,70000;0,88000
17222;0,78050;0,70000;0,88000
17223;0,78800;0,70000;0,89000
17224;0,79050;0,69000;0,89000
17225;0,79300;0,68000;0,89000
17226;0,79550;0,68000;0,90000
17227;0,79550;0,68000;0,90000
17228;0,79800;0,67000;0,90000
17229;0,79850;0,67000;0,89000
17230;0,79850;0,67000;0,89000
17231;0,79600;0,68000;0,89000
17232;0,79600;0,68000;0,89000
17233;0,79650;0,68000;0,88000
17234;0,79400;0,69000;0,88000
17235;0,79200;0,70000;0,87000
17236;0,79200;0,70000;0,86000
17237;0,78950;0,71000;0,86000
17238;0,78700;0,72000;0,86000
17239;0,78450;0,73000;0,86000
17240;0,78200;0,74000;0,86000
17241;0,78200;0,74000;0,85000
17242;0,78250;0,74000;0,84000
17243;0,78500;0,73000;0,84000
17244;0,77500;0,74000;0,84000
17245;0,77750;0,73000;0,84000
17246;0,77500;0,74000;0,84000
17247;0,77500;0,74000;0,84000
17248;0,77500;0,74000;0,84000
17249;0,77450;0,74000;0,84000
17250;0,77700;0,73000;0,84000
17251;0,77700;0,73000;0,84000
17252;0,77700;0,73000;0,84000
17253;0,77367;0,74000;0,83000
17254;0,77367;0,74000;0,83000
17255;0,77617;0,73000;0,83000
17256;0,77817;0,72000;0,83000
17257;0,77817;0,72000;0,84000
17258;0,77617;0,73000;0,84000
17259;0,77867;0,72000;0,84000
17260;0,77917;0,72000;0,84000
17261;0,77917;0,72000;0,84000
17262;0,78167;0,71000;0,85000
17263;0,78417;0,70000;0,85000
17264;0,77417;0,71000;0,85000
17265;0,77417;0,71000;0,85000
17266;0,77417;0,71000;0,85000
17267;0,76417;0,72000;0,85000
17268;0,76417;0,72000;0,85000
17269;0,75417;0,73000;0,85000
17270;0,76167;0,73000;0,85000
17271;0,75917;0,73000;0,84000
17272;0,76117;0,72000;0,84000
17273;0,75317;0,72000;0,84000
17274;0,75317;0,72000;0,84000
17275;0,74317;0,73000;0,84000
17276;0,73317;0,74000;0,84000
17277;0,73117;0,75000;0,84000
17278;0,73117;0,75000;0,84000
17279;0,73317;0,74000;0,84000
17280;0,72567;0,74000;0,83000
17281;0,72567;0,74000;0,82000
17282;0,72317;0,75000;0,82000
17283;0,72067;0,76000;0,82000
17284;0,72067;0,76000;0,82000
17285;0,72017;0,76000;0,82000
17286;0,72517;0,75000;0,83000
17287;0,72767;0,74000;0,83000
17288;0,72517;0,75000;0,83000
17289;0,72267;0,76000;0,83000
17290;0,72517;0,76000;0,84000
17291;0,72767;0,76000;0,85000
17292;0,72767;0,76000;0,85000
17293;0,72567;0,77000;0,84000
17294;0,72367;0,78000;0,84000
17295;0,73367;0,77000;0,84000
17296;0,74367;0,76000;0,85000
17297;0,75117;0,76000;0,85000
17298;0,75117;0,76000;0,85000
17299;0,75367;0,75000;0,85000
17300;0,75117;0,75000;0,84000
17301;0,75117;0,75000;0,84000
17302;0,74867;0,75000;0,83000
17303;0,74917;0,75000;0,82000
17304;0,75417;0,74000;0,83000
17305;0,75667;0,73000;0,83000
17306;0,75667;0,73000;0,83000
17307;0,76167;0,72000;0,84000
17308;0,76417;0,71000;0,84000
17309;0,76417;0,71000;0,84000
17310;0,76467;0,71000;0,84000
17311;0,76417;0,71000;0,84000
17312;0,76617;0,70000;0,84000
17313;0,76617;0,70000;0,84000
17314;0,76567;0,70000;0,84000
17315;0,76567;0,70000;0,84000
17316;0,76517;0,70000;0,85000
17317;0,76517;0,70000;0,85000
17318;0,76467;0,70000;0,85000
17319;0,76417;0,70000;0,86000
17320;0,75917;0,71000;0,85000
17321;0,75167;0,71000;0,85000
17322;0,75167;0,71000;0,85000
17323;0,75167;0,71000;0,85000
17324;0,74917;0,72000;0,85000
17325;0,74667;0,73000;0,85000
17326;0,74917;0,72000;0,85000
17327;0,75167;0,71000;0,85000
17328;0,75167;0,71000;0,85000
17329;0,75117;0,71000;0,86000
17330;0,74617;0,72000;0,85000
17331;0,73867;0,72000;0,85000
17332;0,73867;0,72000;0,85000
17333;0,73817;0,72000;0,86000
17334;0,73817;0,72000;0,86000
17335;0,73767;0,72000;0,87000
17336;0,73717;0,72000;0,88000
17337;0,73717;0,72000;0,88000
17338;0,73717;0,72000;0,87000
17339;0,73967;0,71000;0,87000
17340;0,73717;0,71000;0,86000
17341;0,73767;0,71000;0,87000
17342;0,73717;0,71000;0,88000
17343;0,73517;0,72000;0,88000
17344;0,74267;0,72000;0,88000
17345;0,74017;0,73000;0,88000
17346;0,74267;0,72000;0,88000
17347;0,74267;0,72000;0,88000
17348;0,74017;0,72000;0,87000
17349;0,73267;0,72000;0,87000
17350;0,73017;0,73000;0,86000
17351;0,73017;0,73000;0,86000
17352;0,72767;0,74000;0,86000
17353;0,72850;0,74000;0,86000
17354;0,72100;0,74000;0,86000
17355;0,71900;0,75000;0,86000
17356;0,70900;0,76000;0,86000
17357;0,70150;0,76000;0,86000
17358;0,70100;0,76000;0,86000
17359;0,69850;0,77000;0,86000
17360;0,70050;0,76000;0,86000
17361;0,70300;0,75000;0,86000
17362;0,70050;0,76000;0,86000
17363;0,69850;0,77000;0,86000
17364;0,70650;0,77000;0,86000
17365;0,70650;0,77000;0,86000
17366;0,70650;0,77000;0,86000
17367;0,71450;0,77000;0,86000
17368;0,71450;0,77000;0,86000
17369;0,71450;0,77000;0,86000
17370;0,71450;0,77000;0,86000
17371;0,71700;0,77000;0,87000
17372;0,70700;0,78000;0,86000
17373;0,71450;0,78000;0,86000
17374;0,71450;0,78000;0,86000
17375;0,72200;0,78000;0,86000
17376;0,73200;0,77000;0,86000
17377;0,73150;0,77000;0,86000
17378;0,73100;0,77000;0,86000
17379;0,72850;0,78000;0,86000
17380;0,73600;0,78000;0,87000
17381;0,73550;0,78000;0,88000
17382;0,73550;0,78000;0,88000
17383;0,73600;0,78000;0,88000
17384;0,73600;0,78000;0,88000
17385;0,73850;0,77000;0,88000
17386;0,73850;0,77000;0,88000
17387;0,73850;0,77000;0,88000
17388;0,73100;0,77000;0,88000
17389;0,73350;0,76000;0,88000
17390;0,73600;0,75000;0,88000
17391;0,73850;0,74000;0,88000
17392;0,73850;0,74000;0,88000
17393;0,73800;0,74000;0,89000
17394;0,73750;0,74000;0,89000
17395;0,73500;0,75000;0,89000
17396;0,73250;0,76000;0,89000
17397;0,73250;0,76000;0,89000
17398;0,73250;0,76000;0,89000
17399;0,73000;0,77000;0,89000
17400;0,73250;0,77000;0,90000
17401;0,73250;0,77000;0,90000
17402;0,72750;0,77000;0,90000
17403;0,72700;0,77000;0,91000
17404;0,72700;0,77000;0,91000
17405;0,72700;0,77000;0,91000
17406;0,72700;0,77000;0,91000
17407;0,72450;0,78000;0,91000
17408;0,72200;0,79000;0,91000
17409;0,72150;0,79000;0,91000
17410;0,72100;0,79000;0,91000
17411;0,72100;0,79000;0,91000
17412;0,71850;0,80000;0,91000
17413;0,71900;0,80000;0,91000
17414;0,72150;0,79000;0,91000
17415;0,72400;0,78000;0,91000
17416;0,72400;0,78000;0,91000
17417;0,72150;0,79000;0,91000
17418;0,72150;0,79000;0,91000
17419;0,71900;0,79000;0,90000
17420;0,71900;0,79000;0,90000
17421;0,72650;0,79000;0,90000
17422;0,72650;0,79000;0,90000
17423;0,72650;0,79000;0,90000
17424;0,72700;0,79000;0,89000
17425;0,72950;0,78000;0,89000
17426;0,72950;0,78000;0,89000
17427;0,72950;0,78000;0,89000
17428;0,72950;0,78000;0,89000
17429;0,73200;0,77000;0,89000
17430;0,73200;0,77000;0,89000
17431;0,73950;0,77000;0,89000
17432;0,73700;0,78000;0,89000
17433;0,73700;0,78000;0,89000
17434;0,73950;0,77000;0,89000
17435;0,74200;0,76000;0,89000
17436;0,74450;0,75000;0,89000
17437;0,74450;0,75000;0,89000
17438;0,74450;0,75000;0,90000
17439;0,74200;0,76000;0,89000
17440;0,74450;0,76000;0,90000
17441;0,74650;0,75000;0,90000
17442;0,74700;0,75000;0,89000
17443;0,74900;0,74000;0,89000
17444;0,74900;0,74000;0,89000
17445;0,74900;0,74000;0,89000
17446;0,74900;0,74000;0,89000
17447;0,74900;0,74000;0,89000
17448;0,75400;0,73000;0,90000
17449;0,76200;0,73000;0,89000
17450;0,76450;0,72000;0,90000
17451;0,76450;0,72000;0,90000
17452;0,76450;0,72000;0,90000
17453;0,76700;0,71000;0,91000
17454;0,77450;0,71000;0,90000
17455;0,77400;0,71000;0,90000
17456;0,78150;0,71000;0,90000
17457;0,78900;0,71000;0,90000
17458;0,79150;0,70000;0,90000
17459;0,79400;0,69000;0,90000
17460;0,79150;0,70000;0,90000
17461;0,78900;0,71000;0,89000
17462;0,78900;0,71000;0,89000
17463;0,78850;0,71000;0,89000
17464;0,78800;0,71000;0,89000
17465;0,78800;0,71000;0,89000
17466;0,78850;0,71000;0,88000
17467;0,78800;0,71000;0,88000
17468;0,78550;0,72000;0,88000
17469;0,79550;0,71000;0,88000
17470;0,79800;0,70000;0,88000
17471;0,80050;0,69000;0,88000
17472;0,80850;0,69000;0,89000
17473;0,81100;0,68000;0,89000
17474;0,81100;0,68000;0,89000
17475;0,81150;0,68000;0,89000
17476;0,81150;0,68000;0,89000
17477;0,81400;0,67000;0,89000
17478;0,81400;0,67000;0,89000
17479;0,81400;0,67000;0,89000
17480;0,81450;0,67000;0,89000
17481;0,81700;0,66000;0,89000
17482;0,81950;0,65000;0,89000
17483;0,81900;0,65000;0,89000
17484;0,82150;0,64000;0,89000
17485;0,82150;0,64000;0,89000
17486;0,82150;0,64000;0,89000
17487;0,82150;0,64000;0,89000
17488;0,83150;0,63000;0,89000
17489;0,82900;0,64000;0,89000
17490;0,82650;0,65000;0,89000
17491;0,82400;0,66000;0,89000
17492;0,82450;0,66000;0,89000
17493;0,82450;0,66000;0,89000
17494;0,82450;0,66000;0,89000
17495;0,82500;0,66000;0,89000
17496;0,82500;0,66000;0,89000
17497;0,82500;0,66000;0,89000
17498;0,82500;0,66000;0,89000
17499;0,82750;0,65000;0,89000
17500;0,83000;0,64000;0,89000
17501;0,83000;0,64000;0,89000
17502;0,83800;0,64000;0,90000
17503;0,84050;0,63000;0,90000
17504;0,83050;0,64000;0,90000
17505;0,82800;0,65000;0,90000
17506;0,82800;0,65000;0,90000
17507;0,82800;0,65000;0,90000
17508;0,83050;0,64000;0,90000
17509;0,83050;0,64000;0,90000
17510;0,83300;0,63000;0,90000
17511;0,83300;0,63000;0,90000
17512;0,83300;0,63000;0,90000
17513;0,83500;0,62000;0,90000
17514;0,83250;0,63000;0,90000
17515;0,83000;0,64000;0,90000
17516;0,83250;0,63000;0,90000
17517;0,83500;0,62000;0,90000
17518;0,83550;0,62000;0,89000
17519;0,84050;0,61000;0,90000
17520;0,84550;0,60000;0,91000
17521;0,84800;0,59000;0,91000
17522;0,84800;0,59000;0,91000
17523;0,84850;0,59000;0,91000
17524;0,84800;0,59000;0,92000
17525;0,84550;0,60000;0,92000
17526;0,84300;0,61000;0,92000
17527;0,84050;0,62000;0,92000
17528;0,83850;0,63000;0,92000
17529;0,83850;0,63000;0,92000
17530;0,84350;0,62000;0,93000
17531;0,84350;0,62000;0,93000
17532;0,84400;0,62000;0,93000
17533;0,84450;0,62000;0,93000
17534;0,84200;0,63000;0,93000
17535;0,83700;0,64000;0,92000
17536;0,82700;0,65000;0,92000
17537;0,81950;0,65000;0,92000
17538;0,81950;0,65000;0,92000
17539;0,81950;0,65000;0,93000
17540;0,81950;0,65000;0,93000
17541;0,80950;0,66000;0,93000
17542;0,80900;0,66000;0,94000
17543;0,80900;0,66000;0,94000
17544;0,80950;0,66000;0,93000
17545;0,80950;0,66000;0,93000
17546;0,80750;0,67000;0,92000
17547;0,80750;0,67000;0,92000
17548;0,80500;0,68000;0,92000
17549;0,80700;0,67000;0,93000
17550;0,80450;0,68000;0,93000
17551;0,80450;0,68000;0,93000
17552;0,80700;0,67000;0,93000
17553;0,80700;0,67000;0,93000
17554;0,80700;0,67000;0,94000
17555;0,80950;0,66000;0,94000
17556;0,81200;0,65000;0,94000
17557;0,81450;0,64000;0,94000
17558;0,81450;0,64000;0,94000
17559;0,81450;0,64000;0,94000
17560;0,81700;0,63000;0,94000
17561;0,81950;0,62000;0,95000
17562;0,81950;0,62000;0,95000
17563;0,82200;0,61000;0,95000
17564;0,82200;0,61000;0,95000
17565;0,82200;0,61000;0,95000
17566;0,81400;0,61000;0,96000
17567;0,81400;0,61000;0,96000
17568;0,80650;0,61000;0,96000
17569;0,80400;0,62000;0,96000
17570;0,80150;0,63000;0,96000
17571;0,79950;0,64000;0,95000
17572;0,79150;0,64000;0,95000
17573;0,78900;0,65000;0,95000
17574;0,78900;0,65000;0,95000
17575;0,79100;0,64000;0,95000
17576;0,78850;0,65000;0,95000
17577;0,77850;0,66000;0,95000
17578;0,77850;0,66000;0,95000
