caseID;earliness;avg_alarms;avg_true_alarms
9632;0,97723;0,51000;0,84000
9633;0,97709;0,51000;0,83000
9634;0,97734;0,50000;0,82000
9635;0,97707;0,51000;0,82000
9636;0,97757;0,50000;0,83000
9637;0,97772;0,49000;0,83000
9638;0,97755;0,50000;0,83000
9639;0,97755;0,50000;0,83000
9640;0,97886;0,50000;0,83000
9641;0,97886;0,50000;0,83000
9642;0,97886;0,50000;0,83000
9643;0,97886;0,50000;0,83000
9644;0,97867;0,51000;0,83000
9645;0,97845;0,52000;0,83000
9646;0,97813;0,53000;0,82000
9647;0,97813;0,53000;0,83000
9648;0,97845;0,52000;0,82000
9649;0,97845;0,52000;0,81000
9650;0,97845;0,52000;0,81000
9651;0,97880;0,51000;0,82000
9652;0,97849;0,52000;0,81000
9653;0,97874;0,51000;0,81000
9654;0,97846;0,52000;0,81000
9655;0,97836;0,52000;0,81000
9656;0,97836;0,52000;0,81000
9657;0,97836;0,52000;0,81000
9658;0,97867;0,52000;0,81000
9659;0,97828;0,53000;0,81000
9660;0,97850;0,53000;0,81000
9661;0,97804;0,54000;0,81000
9662;0,97828;0,53000;0,81000
9663;0,97797;0,54000;0,81000
9664;0,97832;0,53000;0,82000
9665;0,97832;0,53000;0,82000
9666;0,97864;0,53000;0,82000
9667;0,97901;0,52000;0,81000
9668;0,97877;0,53000;0,81000
9669;0,97919;0,52000;0,82000
9670;0,97919;0,52000;0,82000
9671;0,97945;0,52000;0,82000
9672;0,97969;0,51000;0,82000
9673;0,97948;0,52000;0,82000
9674;0,97948;0,52000;0,82000
9675;0,97915;0,53000;0,81000
9676;0,97952;0,52000;0,81000
9677;0,97979;0,51000;0,81000
9678;0,97937;0,52000;0,80000
9679;0,97957;0,51000;0,81000
9680;0,97994;0,50000;0,81000
9681;0,98018;0,50000;0,82000
9682;0,98050;0,49000;0,82000
9683;0,98038;0,49000;0,83000
9684;0,98033;0,49000;0,83000
9685;0,98033;0,49000;0,83000
9686;0,98033;0,49000;0,83000
9687;0,98057;0,48000;0,83000
9688;0,98012;0,49000;0,83000
9689;0,98012;0,49000;0,82000
9690;0,97977;0,50000;0,82000
9691;0,97994;0,50000;0,82000
9692;0,98023;0,49000;0,82000
9693;0,98048;0,48000;0,82000
9694;0,98573;0,48000;0,82000
9695;0,98547;0,49000;0,82000
9696;0,98572;0,48000;0,82000
9697;0,98575;0,48000;0,82000
9698;0,98536;0,49000;0,82000
9699;0,98535;0,49000;0,82000
9700;0,98529;0,49000;0,81000
9701;0,98548;0,48000;0,81000
9702;0,98512;0,49000;0,80000
