n;mae
1143;0,13913724
1144;0,138356312
1145;0,138358185
1146;0,140656599
1147;0,136393937
1148;0,136338922
1149;0,136277698
1150;0,133101074
1151;0,1325636
1152;0,133316875
1153;0,129477099
1154;0,129530469
1155;0,128851217
1156;0,125935013
1157;0,12416356
1158;0,119757099
1159;0,118095348
1160;0,113415502
1161;0,113470495
1162;0,116316077
1163;0,116321098
1164;0,118543434
1165;0,121265895
1166;0,127839923
1167;0,127401025
1168;0,126832859
1169;0,122718301
1170;0,121127194
1171;0,119399707
1172;0,122307375
1173;0,122360388
1174;0,122317358
1175;0,124677079
1176;0,126039466
1177;0,12835541
1178;0,13025913
1179;0,133090481
1180;0,133065214
1181;0,128690525
1182;0,128584111
1183;0,128578687
1184;0,128569069
1185;0,128569607
1186;0,128449909
1187;0,130942209
1188;0,133021556
1189;0,132602967
1190;0,131921265
1191;0,131429664
1192;0,133570974
1193;0,131395061
1194;0,132157605
1195;0,130989647
1196;0,131359582
1197;0,133004493
1198;0,130774335
1199;0,132405233
1200;0,135718443
1201;0,138825268
1202;0,141136315
1203;0,140875563
1204;0,142071153
1205;0,145171561
1206;0,142964324
1207;0,141099717
1208;0,143236439
1209;0,13845985
1210;0,137883391
1211;0,139403156
1212;0,139691502
1213;0,137806138
1214;0,140698064
1215;0,141478171
1216;0,141492799
1217;0,141609608
1218;0,145021305
1219;0,145330565
1220;0,14715306
1221;0,146986817
1222;0,149269691
1223;0,154906284
1224;0,15572547
1225;0,15575881
1226;0,15477451
1227;0,15496192
1228;0,153050996
1229;0,15034896
1230;0,152363872
1231;0,155800227
1232;0,156977421
1233;0,15611075
1234;0,156088672
1235;0,152807373
1236;0,152463387
1237;0,152450418
1238;0,149630688
1239;0,14976852
1240;0,152252916
1241;0,153628489
1242;0,153717545
1243;0,153568242
1244;0,153559011
1245;0,153979041
1246;0,154404229
1247;0,155955595
1248;0,160521311
1249;0,160799025
1250;0,163132841
1251;0,164569653
1252;0,164764319
1253;0,166029695
1254;0,16418009
1255;0,166845566
1256;0,166889402
1257;0,164884065
1258;0,167587726
1259;0,169153692
1260;0,169160029
1261;0,17222687
1262;0,172029323
1263;0,174899562
1264;0,17691589
1265;0,178108712
1266;0,172955855
1267;0,178041292
1268;0,176791436
1269;0,179696348
1270;0,179701785
1271;0,179959506
1272;0,177349037
1273;0,177304004
1274;0,179522897
1275;0,182201442
1276;0,183271544
1277;0,179496025
1278;0,175590259
1279;0,175619434
1280;0,17577533
1281;0,177988343
1282;0,178245356
1283;0,178253663
1284;0,17825499
1285;0,183322826
1286;0,184916059
1287;0,185475946
1288;0,188163641
1289;0,191202404
1290;0,195262832
1291;0,198132851
1292;0,199313061
1293;0,202259879
1294;0,207023737
1295;0,208791553
1296;0,206968275
1297;0,209618004
1298;0,21212813
1299;0,212199084
1300;0,209004178
1301;0,205923931
1302;0,204299569
1303;0,202210214
1304;0,200004664
1305;0,196894593
1306;0,199637963
1307;0,203858428
1308;0,204318003
1309;0,206293979
1310;0,20427419
1311;0,199999358
1312;0,201890047
1313;0,205099765
1314;0,202031084
1315;0,201731144
1316;0,202662554
1317;0,202000163
1318;0,203135624
1319;0,202740155
1320;0,200551684
1321;0,198820837
1322;0,199829534
1323;0,196877666
1324;0,195616755
1325;0,197973084
1326;0,200497977
1327;0,202319235
1328;0,203471486
1329;0,206540269
1330;0,202452882
1331;0,199023319
1332;0,197846935
1333;0,196091883
1334;0,194663198
1335;0,197252427
1336;0,195243511
1337;0,198962689
1338;0,203126305
1339;0,207077683
1340;0,204609866
1341;0,20339791
1342;0,203507821
1343;0,205537466
1344;0,20712486
1345;0,206704866
1346;0,205982873
1347;0,204452657
1348;0,20270664
1349;0,205069429
1350;0,203028979
1351;0,202189896
1352;0,201946188
1353;0,200727406
1354;0,205528943
1355;0,205243211
1356;0,205396001
1357;0,205668746
1358;0,204575566
1359;0,203015302
1360;0,203080367
1361;0,201629859
1362;0,198573489
1363;0,19845567
1364;0,194253323
1365;0,192518251
1366;0,191089424
1367;0,187659537
1368;0,187605654
1369;0,188866697
1370;0,188926043
1371;0,188681784
1372;0,194511454
1373;0,19510262
1374;0,193239859
1375;0,188793078
1376;0,185136536
1377;0,183689369
1378;0,188130761
1379;0,185264052
1380;0,190118867
1381;0,187910275
1382;0,187997096
1383;0,187986464
1384;0,188010377
1385;0,185381698
1386;0,186663833
1387;0,186397324
1388;0,183711784
1389;0,180325054
1390;0,176785778
1391;0,174237272
1392;0,172907967
1393;0,167704093
1394;0,162147276
1395;0,160271166
1396;0,16289402
1397;0,158101663
1398;0,155505659
1399;0,156623315
1400;0,160107725
1401;0,160091196
1402;0,162231826
1403;0,161977131
1404;0,163201357
1405;0,163367889
1406;0,163176019
1407;0,161887779
1408;0,15992285
1409;0,162153988
1410;0,161874526
1411;0,161640323
1412;0,159684742
1413;0,154517786
1414;0,158608762
1415;0,160150369
1416;0,162698418
1417;0,160991914
1418;0,159515916
1419;0,16407957
1420;0,166026381
1421;0,165732279
1422;0,162142008
1423;0,159309481
1424;0,160245277
1425;0,161638601
1426;0,160734795
1427;0,161677413
1428;0,160790916
1429;0,157733486
1430;0,159419426
1431;0,162665109
1432;0,164729141
1433;0,164767139
1434;0,163568115
1435;0,160976199
1436;0,162796885
1437;0,159165841
1438;0,155023331
1439;0,150978724
1440;0,151191705
1441;0,155616014
1442;0,155450887
1443;0,153634063
1444;0,152104751
1445;0,152254917
1446;0,150180281
1447;0,154724903
1448;0,1555275
1449;0,152909443
1450;0,153540985
1451;0,152846573
1452;0,151881958
1453;0,15213158
1454;0,147352721
1455;0,14654989
1456;0,147851025
1457;0,147742353
1458;0,148541781
1459;0,148542335
1460;0,150310859
1461;0,148702892
1462;0,146746999
1463;0,144002094
1464;0,143957284
1465;0,142832547
1466;0,145567605
1467;0,143914187
1468;0,145745768
1469;0,141536936
1470;0,141467691
1471;0,1414623
1472;0,136765431
1473;0,136161185
1474;0,135850403
1475;0,135256059
1476;0,135020878
1477;0,135131738
1478;0,130676771
1479;0,130715654
1480;0,128518759
1481;0,128491646
1482;0,129825227
1483;0,133826172
1484;0,133904726
1485;0,135670442
1486;0,133360685
1487;0,132613609
1488;0,130559503
1489;0,130708935
1490;0,131528516
1491;0,13307205
1492;0,133493562
1493;0,133346101
1494;0,135440992
1495;0,135214502
1496;0,134863798
1497;0,134852907
1498;0,134698629
1499;0,135385475
1500;0,133461507
1501;0,136680967
1502;0,13159123
1503;0,13317491
1504;0,135021146
1505;0,135517305
1506;0,135904068
1507;0,134941994
1508;0,138233896
1509;0,133846769
1510;0,133853992
1511;0,13584484
1512;0,138768451
1513;0,138133114
1514;0,139163613
1515;0,134990001
1516;0,131489658
1517;0,135132091
1518;0,134452297
1519;0,132511145
1520;0,130571435
1521;0,132014052
1522;0,135344682
1523;0,135375226
1524;0,135359288
1525;0,13155103
1526;0,129636939
1527;0,128720902
1528;0,128241292
1529;0,128275384
1530;0,126650523
1531;0,123439953
1532;0,126283928
1533;0,12725108
1534;0,1295445
1535;0,131847764
1536;0,13060816
1537;0,130524002
1538;0,130451479
1539;0,132732271
1540;0,132544462
1541;0,127974043
1542;0,12906866
1543;0,131147827
1544;0,131147904
1545;0,135222279
1546;0,135236696
1547;0,13330542
1548;0,137384574
1549;0,142366686
1550;0,140052171
1551;0,140406554
1552;0,13859623
1553;0,142344057
1554;0,144505028
1555;0,144291283
1556;0,145316265
1557;0,145195176
1558;0,14502872
1559;0,145057488
1560;0,146578477
1561;0,149002035
1562;0,150356283
1563;0,153722243
1564;0,156277973
1565;0,158984478
1566;0,156632812
1567;0,157306836
1568;0,158605451
1569;0,158959324
1570;0,161018415
1571;0,162336777
1572;0,165925277
1573;0,170322893
1574;0,172144748
1575;0,172208422
1576;0,173909108
1577;0,176626195
1578;0,176650304
1579;0,176613347
1580;0,176365733
1581;0,176377965
1582;0,176524315
1583;0,174571371
1584;0,174466212
1585;0,171505196
1586;0,170947748
1587;0,170337437
1588;0,170383598
1589;0,172742999
1590;0,171680046
1591;0,17238182
1592;0,16997292
1593;0,171713354
1594;0,172884502
1595;0,172987421
1596;0,170752069
1597;0,170751518
1598;0,172340701
1599;0,168097106
1600;0,166428741
1601;0,165192703
1602;0,165188576
1603;0,163640311
1604;0,159932493
1605;0,162726086
1606;0,159572932
1607;0,157339204
1608;0,1569774
1609;0,161418111
1610;0,161394296
1611;0,161257999
1612;0,158060161
1613;0,157992049
1614;0,154175544
1615;0,157816751
1616;0,160790232
1617;0,158871018
1618;0,160588232
1619;0,157979197
1620;0,161056623
1621;0,159620613
1622;0,157584131
1623;0,160216302
1624;0,15770655
1625;0,1587859
1626;0,160894569
1627;0,158857724
1628;0,162803041
1629;0,166278614
