n;mae
855;0,110125639
856;0,110139525
857;0,110176585
858;0,110759895
859;0,110760106
860;0,110760888
861;0,105159512
862;0,104710245
863;0,104046529
864;0,110006483
865;0,110000486
866;0,108004425
867;0,107567718
868;0,106893991
869;0,106874063
870;0,107422069
871;0,107511126
872;0,106963638
873;0,106971545
874;0,111124167
875;0,110468898
876;0,109337479
877;0,109333355
878;0,109382293
879;0,105352887
880;0,105407578
881;0,105960117
882;0,108413405
883;0,105731875
884;0,111845965
885;0,111942862
886;0,111360097
887;0,11207839
888;0,115543644
889;0,114872722
890;0,114715691
891;0,113968151
892;0,114673478
893;0,114831474
894;0,119401183
895;0,119443399
896;0,119386159
897;0,11938612
898;0,116945367
899;0,117576112
900;0,117542601
901;0,118174627
902;0,117512546
903;0,117734132
904;0,115358135
905;0,119942251
906;0,119898626
907;0,121215812
908;0,130299608
909;0,130314792
910;0,124077324
911;0,128074017
912;0,128067392
913;0,132179558
914;0,131636449
915;0,131520124
916;0,137606231
917;0,1377147
918;0,138279312
919;0,137653051
920;0,137642428
921;0,137625427
922;0,135549594
923;0,132914932
924;0,141380191
925;0,141375214
926;0,141410963
927;0,141505787
928;0,142115077
929;0,14215987
930;0,146722265
931;0,146248258
932;0,14675777
933;0,146414017
934;0,146344227
935;0,143174288
936;0,13673839
937;0,129042924
938;0,129062248
939;0,129156346
940;0,129139219
941;0,135711581
942;0,130201544
943;0,129596458
944;0,134798735
945;0,135559746
946;0,131564509
947;0,126534302
948;0,127172058
949;0,13105332
950;0,131672668
951;0,132432501
952;0,133148391
953;0,132741711
954;0,132745504
955;0,132732701
956;0,133149727
957;0,139270151
958;0,13868853
959;0,139344542
960;0,139346012
961;0,138714057
962;0,138690465
963;0,142023817
964;0,136054112
965;0,136055828
966;0,136790814
967;0,136754949
968;0,136760957
969;0,137119817
970;0,136551785
971;0,135887793
972;0,136360325
973;0,138832753
974;0,137283439
975;0,137315866
976;0,13663318
977;0,136641788
978;0,141185839
979;0,141615324
980;0,141557933
981;0,14221001
982;0,139258123
983;0,139234021
984;0,133125092
