n;mae;;;;
38925;0,274921818;;;;
38926;0,270048007;;;;
38927;0,269167503;;;;
38928;0,265695211;;;;
38929;0,268436508;;;;
38930;0,262652794;;;;
38931;0,265859323;;;;
38932;0,264538265;;;;
38933;0,257531172;;;;
38934;0,253792916;;;;
38935;0,252224341;;;;
38936;0,244142369;;;;
38937;0,238477604;;;;
38938;0,239326226;;;;
38939;0,242539415;;;;
38940;0,242281744;;;;
38941;0,242057785;;;;
38942;0,234494034;;;;
38943;0,235123792;;;;
38944;0,23502711;;;;
38945;0,231967278;;;;
38946;0,228487129;;;;
38947;0,223093463;;;;
38948;0,231047718;;;;
38949;0,231124118;;;;
38950;0,230602202;;;;
38951;0,230674576;;;;
38952;0,231672823;;;;
38953;0,239403476;;;;
38954;0,231096334;;;;
38955;0,230690108;;;;
38956;0,223986222;;;;
38957;0,22428545;;;;
38958;0,226070731;;;;
38959;0,229652526;;;;
38960;0,230219489;;;;
38961;0,231426226;;;;
38962;0,234672021;;;;
38963;0,234962831;;;;
38964;0,234945805;;;;
38965;0,236199749;;;;
38966;0,237479504;;;;
38967;0,238759259;;;;
38968;0,242459901;;;;
38969;0,248078494;;;;
38970;0,249121428;;;;
38971;0,254370514;;;;
38972;0,255065528;;;;
38973;0,257818115;;;;
38974;0,259097465;;;;
38975;0,259972284;;;;
38976;0,261179282;;;;
38977;0,262152756;;;;
38978;0,262837838;;;;
38979;0,263766664;;;;
38980;0,264575992;;;;
38981;0,268157934;;;;
38982;0,270084735;;;;
38983;0,271060052;;;;
38984;0,271062004;;;;
38985;0,272054316;;;;
38986;0,273063263;;;;
38987;0,270164989;;;;
38988;0,272075743;;;;
38989;0,274327763;;;;
38990;0,276579784;;;;
38991;0,278249385;;;;
38992;0,283528662;;;;
38993;0,289159084;;;;
38994;0,294791033;;;;
38995;0,297824388;;;;
38996;0,290415784;;;;
38997;0,29177479;;;;
38998;0,292497755;;;;
38999;0,294749775;;;;
39000;0,296661025;;;;
39001;0,291677086;;;;
39002;0,287107192;;;;
39003;0,286540963;;;;
39004;0,284544574;;;;
39005;0,285141286;;;;
39006;0,278842922;;;;
39007;0,279283002;;;;
39008;0,277822027;;;;
39009;0,274990667;;;;
39010;0,273740011;;;;
39011;0,272531031;;;;
39012;0,280556256;;;;
39013;0,279626107;;;;
39014;0,279697673;;;;
39015;0,270721213;;;;
39016;0,270793928;;;;
39017;0,270955017;;;;
39018;0,278576718;;;;
39019;0,280774803;;;;
39020;0,275594146;;;;
39021;0,270413489;;;;
39022;0,269203673;;;;
39023;0,2603408;;;;
39024;0,251515669;;;;
39025;0,251412802;;;;
39026;0,25020276;;;;
39027;0,250522298;;;;
39028;0,259657119;;;;
39029;0,251020751;;;;
39030;0,250938202;;;;
39031;0,251437416;;;;
39032;0,246971662;;;;
39033;0,245695453;;;;
39034;0,241151069;;;;
39035;0,24321884;;;;
39036;0,252589357;;;;
39037;0,252387468;;;;
39038;0,245672191;;;;
39039;0,248105962;;;;
39040;0,246856536;;;;
39041;0,246219039;;;;
39042;0,255068482;;;;
39043;0,262701861;;;;
39044;0,261976563;;;;
39045;0,255989913;;;;
39046;0,255562823;;;;
39047;0,265180344;;;;
39048;0,263869843;;;;
39049;0,265604198;;;;
39050;0,274758911;;;;
39051;0,27498099;;;;
39052;0,281802464;;;;
39053;0,278774921;;;;
39054;0,279465532;;;;
39055;0,285359765;;;;
39056;0,286203254;;;;
39057;0,286126791;;;;
39058;0,28947515;;;;
39059;0,291072021;;;;
39060;0,290447016;;;;
39061;0,29524952;;;;
39062;0,292001446;;;;
39063;0,297198643;;;;
39064;0,303068724;;;;
39065;0,309398052;;;;
39066;0,315237889;;;;
39067;0,321894305;;;;
39068;0,326248681;;;;
39069;0,328798171;;;;
39070;0,335924125;;;;
39071;0,332446695;;;;
39072;0,334648402;;;;
39073;0,331732476;;;;
39074;0,33745439;;;;
39075;0,338128224;;;;
39076;0,338418617;;;;
39077;0,336055778;;;;
39078;0,336334522;;;;
39079;0,336683527;;;;
39080;0,33737022;;;;
39081;0,336081267;;;;
39082;0,337453152;;;;
39083;0,343038449;;;;
39084;0,343384988;;;;
39085;0,350787555;;;;
39086;0,357918243;;;;
39087;0,358796505;;;;
39088;0,357992464;;;;
39089;0,352442911;;;;
39090;0,346890635;;;;
39091;0,352977647;;;;
39092;0,355454833;;;;
39093;0,350837434;;;;
39094;0,345879359;;;;
39095;0,345321271;;;;
39096;0,351408255;;;;
39097;0,348125552;;;;
39098;0,353091376;;;;
39099;0,354100553;;;;
39100;0,35353432;;;;
39101;0,354547127;;;;
39102;0,354787104;;;;
39103;0,354158555;;;;
39104;0,360349588;;;;
39105;0,367639764;;;;
39106;0,367037794;;;;
39107;0,367817195;;;;
39108;0,368163402;;;;
39109;0,374401539;;;;
39110;0,381256599;;;;
39111;0,38185198;;;;
39112;0,379646507;;;;
39113;0,380242705;;;;
39114;0,387099393;;;;
39115;0,387520003;;;;
39116;0,387690566;;;;
39117;0,394547245;;;;
39118;0,386688071;;;;
39119;0,387042759;;;;
39120;0,39407529;;;;
39121;0,401952213;;;;
39122;0,401953478;;;;
39123;0,401992134;;;;
39124;0,401992283;;;;
39125;0,411230286;;;;
39126;0,419741794;;;;
39127;0,419495751;;;;
39128;0,418770341;;;;
39129;0,418770028;;;;
39130;0,419025028;;;;
39131;0,418031063;;;;
39132;0,426571029;;;;
39133;0,43587432;;;;
39134;0,436075437;;;;
39135;0,428312912;;;;
39136;0,427512083;;;;
39137;0,436283651;;;;
39138;0,436349618;;;;
39139;0,426810532;;;;
39140;0,426876187;;;;
39141;0,435561565;;;;
39142;0,426054992;;;;
39143;0,417666905;;;;
39144;0,424845439;;;;
39145;0,432024192;;;;
39146;0,43197867;;;;
39147;0,423149226;;;;
39148;0,416341575;;;;
39149;0,414557998;;;;
39150;0,405994591;;;;
39151;0,405724493;;;;
39152;0,398447949;;;;
39153;0,392812716;;;;
39154;0,392245312;;;;
39155;0,394696709;;;;
39156;0,401022514;;;;
39157;0,401991851;;;;
39158;0,393821652;;;;
39159;0,389097275;;;;
39160;0,389011135;;;;
39161;0,389980472;;;;
39162;0,389669842;;;;
39163;0,383540397;;;;
39164;0,376738697;;;;
39165;0,368966193;;;;
39166;0,371138752;;;;
39167;0,363016623;;;;
39168;0,3641215;;;;
39169;0,356065125;;;;
39170;0,347967724;;;;
39171;0,346658719;;;;
39172;0,34312071;;;;
39173;0,342801667;;;;
39174;0,344841046;;;;
39175;0,352396474;;;;
39176;0,350720624;;;;
39177;0,358276331;;;;
39178;0,356671274;;;;
39179;0,355859283;;;;
39180;0,35424299;;;;
39181;0,351829764;;;;
39182;0,348643958;;;;
39183;0,342160412;;;;
39184;0,351091459;;;;
39185;0,351993044;;;;
39186;0,352894629;;;;
39187;0,353556835;;;;
39188;0,354360876;;;;
39189;0,354987272;;;;
39190;0,356929722;;;;
39191;0,350494372;;;;
39192;0,34440736;;;;
39193;0,344963845;;;;
39194;0,345512668;;;;
39195;0,344503672;;;;
39196;0,339884669;;;;
39197;0,340450561;;;;
39198;0,33548322;;;;
39199;0,330515642;;;;
39200;0,329580307;;;;
39201;0,32725121;;;;
39202;0,328842282;;;;
39203;0,330439348;;;;
39204;0,324246302;;;;
39205;0,316957305;;;;
39206;0,323294387;;;;
39207;0,322831419;;;;
39208;0,322430063;;;;
39209;0,317315699;;;;
39210;0,316444351;;;;
39211;0,317689282;;;;
39212;0,316678116;;;;
39213;0,317499284;;;;
39214;0,318343676;;;;
39215;0,324779449;;;;
39216;0,325027921;;;;
39217;0,318591022;;;;
39218;0,318432824;;;;
39219;0,318432824;;;;
39220;0,318432824;;;;
39221;0,312354162;;;;
39222;0,31415086;;;;
39223;0,315966726;;;;
39224;0,31778135;;;;
39225;0,310341456;;;;
39226;0,303625846;;;;
39227;0,310930619;;;;
39228;0,303817649;;;;
39229;0,305446083;;;;
39230;0,307515812;;;;
39231;0,307269503;;;;
39232;0,300513677;;;;
39233;0,293534954;;;;
39234;0,301551368;;;;
39235;0,308325364;;;;
39236;0,301164651;;;;
39237;0,298370149;;;;
39238;0,299883264;;;;
39239;0,300463597;;;;
39240;0,30100606;;;;
39241;0,29284372;;;;
39242;0,293118414;;;;
39243;0,294383138;;;;
39244;0,295535482;;;;
39245;0,28937223;;;;
39246;0,289912427;;;;
39247;0,294744189;;;;
39248;0,29559407;;;;
39249;0,29964165;;;;
39250;0,299863767;;;;
39251;0,30072521;;;;
39252;0,301165874;;;;
39253;0,301372217;;;;
39254;0,30532259;;;;
39255;0,300710133;;;;
39256;0,294377934;;;;
39257;0,287818853;;;;
39258;0,291102193;;;;
39259;0,293312722;;;;
39260;0,296327687;;;;
39261;0,293938794;;;;
39262;0,29470441;;;;
39263;0,296033014;;;;
39264;0,297360789;;;;
39265;0,301394436;;;;
39266;0,295684081;;;;
39267;0,301676118;;;;
39268;0,293892871;;;;
39269;0,300936236;;;;
39270;0,301679112;;;;
39271;0,306718966;;;;
39272;0,309248468;;;;
39273;0,315880219;;;;
39274;0,307122926;;;;
39275;0,298656953;;;;
39276;0,307296172;;;;
39277;0,306715762;;;;
39278;0,313813775;;;;
39279;0,314394186;;;;
39280;0,323451956;;;;
39281;0,324165369;;;;
39282;0,324572098;;;;
39283;0,327142326;;;;
39284;0,325079855;;;;
39285;0,323669111;;;;
39286;0,32160664;;;;
39287;0,320012184;;;;
39288;0,317918655;;;;
39289;0,324158111;;;;
39290;0,329084237;;;;
39291;0,334358701;;;;
39292;0,339284826;;;;
39293;0,338728026;;;;
39294;0,339740333;;;;
39295;0,338060717;;;;
39296;0,337064319;;;;
39297;0,336172546;;;;
39298;0,335626306;;;;
39299;0,335079739;;;;
39300;0,337245275;;;;
39301;0,337665682;;;;
39302;0,343015915;;;;
39303;0,34944883;;;;
39304;0,349961224;;;;
39305;0,349331485;;;;
39306;0,348543625;;;;
39307;0,347759396;;;;
39308;0,349436585;;;;
39309;0,354405371;;;;
39310;0,351272834;;;;
39311;0,35228375;;;;
39312;0,346508126;;;;
39313;0,348291729;;;;
39314;0,341709258;;;;
39315;0,337529418;;;;
39316;0,338566181;;;;
39317;0,339593676;;;;
39318;0,342007861;;;;
39319;0,336598458;;;;
39320;0,336782826;;;;
39321;0,337837256;;;;
39322;0,342847017;;;;
39323;0,343881823;;;;
39324;0,34368951;;;;
39325;0,344744091;;;;
39326;0,345799798;;;;
39327;0,34659439;;;;
39328;0,345439606;;;;
39329;0,343866469;;;;
39330;0,342991869;;;;
39331;0,337578275;;;;
39332;0,337403963;;;;
39333;0,336768515;;;;
39334;0,330248093;;;;
39335;0,325372102;;;;
39336;0,326679776;;;;
39337;0,329044282;;;;
39338;0,327775601;;;;
39339;0,333038471;;;;
39340;0,338305726;;;;
39341;0,337868716;;;;
39342;0,33817401;;;;
39343;0,337627345;;;;
39344;0,337530177;;;;
39345;0,342389257;;;;
39346;0,341545685;;;;
39347;0,337513125;;;;
39348;0,343303206;;;;
39349;0,340044467;;;;
39350;0,339261247;;;;
39351;0,346479854;;;;
39352;0,346407359;;;;
39353;0,346569268;;;;
39354;0,348395493;;;;
39355;0,345287861;;;;
39356;0,345381983;;;;
39357;0,345130135;;;;
39358;0,341741493;;;;
39359;0,339047839;;;;
39360;0,337258251;;;;
39361;0,334054927;;;;
39362;0,334388807;;;;
39363;0,334722394;;;;
39364;0,334672913;;;;
39365;0,332366719;;;;
39366;0,330326909;;;;
39367;0,326311164;;;;
39368;0,326595349;;;;
39369;0,326788694;;;;
39370;0,327749035;;;;
39371;0,32390434;;;;
39372;0,323285315;;;;
39373;0,317848724;;;;
39374;0,318120499;;;;
39375;0,319335695;;;;
39376;0,312417043;;;;
39377;0,305748053;;;;
39378;0,304165395;;;;
39379;0,307230114;;;;
39380;0,302284086;;;;
39381;0,303381516;;;;
39382;0,304730748;;;;
39383;0,304497449;;;;
39384;0,29920933;;;;
39385;0,29180458;;;;
39386;0,286516668;;;;
39387;0,286899111;;;;
39388;0,287780627;;;;
39389;0,281642489;;;;
39390;0,274693929;;;;
39391;0,268555791;;;;
39392;0,263559605;;;;
39393;0,263595654;;;;
39394;0,261719673;;;;
39395;0,262532304;;;;
39396;0,26231669;;;;
39397;0,263146831;;;;
39398;0,262212948;;;;
39399;0,268734058;;;;
39400;0,272478452;;;;
39401;0,277978528;;;;
39402;0,271765191;;;;
39403;0,265607421;;;;
39404;0,266063643;;;;
39405;0,265983761;;;;
39406;0,267976901;;;;
39407;0,270040427;;;;
39408;0,270263324;;;;
39409;0,265231792;;;;
39410;0,26744533;;;;
39411;0,26648824;;;;
39412;0,268022359;;;;
39413;0,267133098;;;;
39414;0,268150913;;;;
39415;0,273875662;;;;
39416;0,274555983;;;;
39417;0,281510295;;;;
39418;0,286472292;;;;
39419;0,286987578;;;;
39420;0,280029326;;;;
39421;0,277435246;;;;
39422;0,278584544;;;;
39423;0,284744264;;;;
39424;0,283379274;;;;
39425;0,280785288;;;;
39426;0,278100184;;;;
39427;0,272016153;;;;
39428;0,272714255;;;;
39429;0,279542245;;;;
39430;0,280349267;;;;
39431;0,278439519;;;;
39432;0,277758629;;;;
39433;0,277077738;;;;
39434;0,283665923;;;;
39435;0,282976006;;;;
39436;0,288840788;;;;
39437;0,282280205;;;;
39438;0,282350965;;;;
39439;0,278737199;;;;
39440;0,275123433;;;;
39441;0,277155466;;;;
39442;0,278772442;;;;
39443;0,278016828;;;;
39444;0,271859138;;;;
39445;0,268186875;;;;
39446;0,268246342;;;;
39447;0,274976618;;;;
39448;0,271800869;;;;
39449;0,271179551;;;;
39450;0,27923202;;;;
39451;0,272743494;;;;
39452;0,272122268;;;;
39453;0,279464406;;;;
39454;0,281874397;;;;
39455;0,289218245;;;;
39456;0,296562142;;;;
39457;0,30447889;;;;
39458;0,312103748;;;;
39459;0,319416941;;;;
39460;0,324909089;;;;
39461;0,328955907;;;;
39462;0,3328471;;;;
39463;0,336738292;;;;
39464;0,341012612;;;;
39465;0,346754982;;;;
39466;0,345538722;;;;
39467;0,351032745;;;;
39468;0,349816212;;;;
39469;0,34350968;;;;
39470;0,34592239;;;;
39471;0,345190318;;;;
39472;0,344203074;;;;
39473;0,344185083;;;;
39474;0,34420247;;;;
39475;0,35133819;;;;
39476;0,350121634;;;;
39477;0,348655621;;;;
39478;0,34869288;;;;
39479;0,345503919;;;;
39480;0,341611496;;;;
39481;0,340245914;;;;
39482;0,344043678;;;;
39483;0,342677903;;;;
39484;0,341165417;;;;
39485;0,341135723;;;;
39486;0,339538391;;;;
39487;0,339023479;;;;
39488;0,338379893;;;;
39489;0,34482381;;;;
39490;0,345118733;;;;
39491;0,35156265;;;;
39492;0,358643208;;;;
39493;0,357921622;;;;
39494;0,357994504;;;;
39495;0,364701156;;;;
39496;0,369293896;;;;
39497;0,367877478;;;;
39498;0,374937844;;;;
39499;0,367584551;;;;
39500;0,362876552;;;;
39501;0,356397379;;;;
39502;0,355947046;;;;
39503;0,354142832;;;;
39504;0,353012559;;;;
39505;0,356937667;;;;
39506;0,352321731;;;;
39507;0,354764344;;;;
39508;0,357673499;;;;
39509;0,360652188;;;;
39510;0,357774682;;;;
39511;0,357717875;;;;
39512;0,358126739;;;;
39513;0,358575001;;;;
39514;0,358451455;;;;
39515;0,352062737;;;;
39516;0,351589262;;;;
39517;0,343883994;;;;
39518;0,338399876;;;;
39519;0,341166996;;;;
39520;0,341664527;;;;
39521;0,343594638;;;;
39522;0,337826338;;;;
39523;0,330651053;;;;
39524;0,331192321;;;;
39525;0,332770054;;;;
39526;0,337357349;;;;
39527;0,336039599;;;;
39528;0,336929447;;;;
39529;0,336750945;;;;
39530;0,342981598;;;;
39531;0,350461011;;;;
39532;0,357940424;;;;
39533;0,364717254;;;;
39534;0,365412439;;;;
39535;0,363327751;;;;
39536;0,354604181;;;;
39537;0,36231745;;;;
39538;0,362485224;;;;
39539;0,360303981;;;;
39540;0,367148871;;;;
39541;0,365829444;;;;
39542;0,372809813;;;;
39543;0,381886768;;;;
39544;0,389051753;;;;
39545;0,387170047;;;;
39546;0,396180398;;;;
39547;0,387974657;;;;
39548;0,383948554;;;;
39549;0,383706044;;;;
39550;0,384662695;;;;
39551;0,382956417;;;;
39552;0,391876383;;;;
39553;0,384138812;;;;
39554;0,376401241;;;;
39555;0,368195387;;;;
39556;0,364454479;;;;
39557;0,36071357;;;;
39558;0,356972661;;;;
39559;0,350763653;;;;
39560;0,347822784;;;;
39561;0,343464974;;;;
39562;0,338823642;;;;
39563;0,333275139;;;;
39564;0,327725492;;;;
39565;0,320325898;;;;
39566;0,320949599;;;;
39567;0,313549719;;;;
39568;0,322240604;;;;
39569;0,321314148;;;;
39570;0,317212932;;;;
39571;0,325419356;;;;
39572;0,32466697;;;;
39573;0,331832942;;;;
39574;0,331201847;;;;
39575;0,322148757;;;;
39576;0,321743666;;;;
39577;0,321338356;;;;
39578;0,320248665;;;;
39579;0,319366411;;;;
39580;0,323610367;;;;
39581;0,331938491;;;;
39582;0,335846535;;;;
39583;0,344377533;;;;
39584;0,353337481;;;;
39585;0,362279542;;;;
39586;0,37132413;;;;
39587;0,380339825;;;;
39588;0,380265912;;;;
39589;0,373014969;;;;
39590;0,373424106;;;;
39591;0,371556685;;;;
39592;0,366307437;;;;
39593;0,366765832;;;;
39594;0,365990605;;;;
39595;0,358477457;;;;
39596;0,353989022;;;;
39597;0,354671359;;;;
39598;0,347525077;;;;
39599;0,348128935;;;;
39600;0,35018982;;;;
39601;0,3513335;;;;
39602;0,352212239;;;;
39603;0,35584846;;;;
39604;0,363486684;;;;
39605;0,360263966;;;;
39606;0,358457472;;;;
39607;0,35510885;;;;
39608;0,354303939;;;;
39609;0,353499029;;;;
39610;0,355447771;;;;
39611;0,355017044;;;;
39612;0,359887753;;;;
39613;0,358078028;;;;
39614;0,361412257;;;;
39615;0,368328201;;;;
39616;0,369090392;;;;
39617;0,368405339;;;;
39618;0,367426426;;;;
39619;0,363557597;;;;
39620;0,364154238;;;;
39621;0,365949967;;;;
39622;0,367745696;;;;
39623;0,369893022;;;;
39624;0,370042961;;;;
39625;0,375690424;;;;
39626;0,374919993;;;;
39627;0,375389795;;;;
39628;0,374595558;;;;
39629;0,369045008;;;;
39630;0,364607103;;;;
39631;0,363258849;;;;
39632;0,355296862;;;;
39633;0,348286576;;;;
39634;0,342569476;;;;
39635;0,348060839;;;;
39636;0,353636385;;;;
39637;0,351628591;;;;
39638;0,356714944;;;;
39639;0,362268725;;;;
39640;0,354104197;;;;
39641;0,361455235;;;;
39642;0,352550823;;;;
39643;0,352195417;;;;
39644;0,347405482;;;;
39645;0,348025941;;;;
39646;0,342698361;;;;
39647;0,348494111;;;;
39648;0,354289891;;;;
39649;0,360085672;;;;
39650;0,351785611;;;;
39651;0,352478585;;;;
39652;0,35147129;;;;
39653;0,359158218;;;;
39654;0,358781431;;;;
39655;0,359041045;;;;
39656;0,356051678;;;;
39657;0,35245075;;;;
39658;0,349177006;;;;
39659;0,349171169;;;;
39660;0,345897464;;;;
39661;0,34589184;;;;
39662;0,35314526;;;;
39663;0,354329768;;;;
39664;0,356499255;;;;
39665;0,357684091;;;;
39666;0,357420398;;;;
39667;0,361919621;;;;
39668;0,35728698;;;;
39669;0,361787162;;;;
39670;0,366317381;;;;
39671;0,361684741;;;;
39672;0,362701233;;;;
39673;0,358394964;;;;
39674;0,363453605;;;;
39675;0,364267773;;;;
39676;0,368731132;;;;
39677;0,369980314;;;;
39678;0,372448709;;;;
39679;0,373005149;;;;
39680;0,370360508;;;;
39681;0,369396534;;;;
39682;0,366315198;;;;
39683;0,363233862;;;;
39684;0,358062508;;;;
39685;0,350093631;;;;
39686;0,341543219;;;;
39687;0,337718746;;;;
39688;0,343112555;;;;
39689;0,348595891;;;;
39690;0,349030858;;;;
39691;0,344110071;;;;
39692;0,346556255;;;;
39693;0,345875514;;;;
39694;0,351997305;;;;
39695;0,352550759;;;;
39696;0,357865901;;;;
39697;0,362869047;;;;
39698;0,370969958;;;;
39699;0,370628675;;;;
39700;0,367402851;;;;
39701;0,366669441;;;;
39702;0,370821903;;;;
39703;0,373820085;;;;
39704;0,372419385;;;;
39705;0,37849929;;;;
39706;0,377330048;;;;
39707;0,376385694;;;;
39708;0,373159887;;;;
39709;0,376158069;;;;
39710;0,378416761;;;;
39711;0,377642373;;;;
39712;0,371195574;;;;
39713;0,370968773;;;;
39714;0,36954866;;;;
39715;0,362678602;;;;
39716;0,367069865;;;;
39717;0,374708045;;;;
39718;0,380304541;;;;
39719;0,379640072;;;;
39720;0,37959489;;;;
39721;0,378322702;;;;
39722;0,374965949;;;;
39723;0,372286341;;;;
39724;0,372643163;;;;
39725;0,366373657;;;;
39726;0,363597269;;;;
39727;0,36739396;;;;
39728;0,367267123;;;;
39729;0,367122473;;;;
39730;0,364346283;;;;
39731;0,36179215;;;;
39732;0,366841371;;;;
39733;0,37322315;;;;
39734;0,374607886;;;;
39735;0,369956107;;;;
39736;0,368970147;;;;
39737;0,366069489;;;;
39738;0,361699025;;;;
39739;0,360649545;;;;
39740;0,360979274;;;;
39741;0,357329219;;;;
39742;0,358263396;;;;
39743;0,350258659;;;;
39744;0,346249274;;;;
39745;0,352352326;;;;
39746;0,352542294;;;;
39747;0,350771325;;;;
39748;0,34598148;;;;
39749;0,341498876;;;;
39750;0,344661325;;;;
39751;0,348032839;;;;
39752;0,345483523;;;;
39753;0,341353207;;;;
39754;0,342574969;;;;
39755;0,343628493;;;;
39756;0,346177809;;;;
39757;0,347199901;;;;
39758;0,352939881;;;;
39759;0,353062036;;;;
39760;0,353185558;;;;
39761;0,352074461;;;;
39762;0,347932632;;;;
39763;0,347514638;;;;
39764;0,347187848;;;;
39765;0,350021686;;;;
39766;0,355409949;;;;
39767;0,359887064;;;;
39768;0,361577362;;;;
39769;0,358017096;;;;
39770;0,359707394;;;;
39771;0,360777567;;;;
39772;0,360528685;;;;
39773;0,356719025;;;;
39774;0,35245158;;;;
39775;0,357838508;;;;
39776;0,353704796;;;;
39777;0,360470365;;;;
39778;0,362306334;;;;
39779;0,361887813;;;;
39780;0,368124042;;;;
39781;0,360681074;;;;
39782;0,354669948;;;;
39783;0,348656722;;;;
39784;0,345628255;;;;
39785;0,350533207;;;;
39786;0,34998882;;;;
39787;0,34454402;;;;
39788;0,347579303;;;;
39789;0,342324007;;;;
39790;0,349706994;;;;
39791;0,349467832;;;;
39792;0,351143022;;;;
39793;0,351286325;;;;
39794;0,345846525;;;;
39795;0,345301217;;;;
39796;0,346976407;;;;
39797;0,341536265;;;;
39798;0,333339909;;;;
39799;0,333576242;;;;
39800;0,333807593;;;;
39801;0,334039651;;;;
39802;0,329192048;;;;
39803;0,322636969;;;;
39804;0,322417658;;;;
39805;0,323588294;;;;
39806;0,330955167;;;;
39807;0,336026654;;;;
39808;0,342851754;;;;
39809;0,343452864;;;;
39810;0,338346072;;;;
39811;0,342267191;;;;
39812;0,343093626;;;;
39813;0,34692442;;;;
39814;0,344260651;;;;
39815;0,347559436;;;;
39816;0,341527076;;;;
39817;0,337828799;;;;
39818;0,33641404;;;;
39819;0,336405184;;;;
39820;0,336558184;;;;
39821;0,339379316;;;;
39822;0,344285012;;;;
39823;0,343408704;;;;
39824;0,343099129;;;;
39825;0,342835933;;;;
39826;0,342446223;;;;
39827;0,338304342;;;;
39828;0,337698033;;;;
39829;0,337438398;;;;
39830;0,337048858;;;;
39831;0,338062284;;;;
39832;0,333830312;;;;
39833;0,327560442;;;;
39834;0,327531752;;;;
39835;0,334163346;;;;
39836;0,337896881;;;;
39837;0,33793171;;;;
39838;0,33781203;;;;
39839;0,340841325;;;;
39840;0,344189122;;;;
39841;0,341261624;;;;
39842;0,345587935;;;;
39843;0,346881911;;;;
39844;0,347459111;;;;
39845;0,340911171;;;;
39846;0,338982616;;;;
39847;0,343637845;;;;
39848;0,351311949;;;;
39849;0,350142418;;;;
39850;0,354797647;;;;
39851;0,350660499;;;;
39852;0,35168923;;;;
39853;0,354298961;;;;
39854;0,359620328;;;;
39855;0,358779021;;;;
39856;0,355397679;;;;
39857;0,354134284;;;;
39858;0,353111034;;;;
39859;0,357705842;;;;
39860;0,362299011;;;;
39861;0,368853532;;;;
39862;0,371463264;;;;
39863;0,377325243;;;;
39864;0,376332818;;;;
39865;0,37894255;;;;
39866;0,379381722;;;;
39867;0,370542346;;;;
39868;0,364468357;;;;
39869;0,363513913;;;;
39870;0,357365008;;;;
39871;0,358564593;;;;
39872;0,367217889;;;;
39873;0,374635858;;;;
39874;0,375218417;;;;
39875;0,372536558;;;;
39876;0,373602307;;;;
39877;0,36905937;;;;
39878;0,361718391;;;;
39879;0,361561956;;;;
39880;0,361707882;;;;
39881;0,369542824;;;;
39882;0,378210365;;;;
39883;0,384983207;;;;
39884;0,386730833;;;;
39885;0,380967009;;;;
39886;0,381396657;;;;
39887;0,384716846;;;;
39888;0,379556953;;;;
39889;0,380614246;;;;
39890;0,380362696;;;;
39891;0,38141871;;;;
39892;0,375369242;;;;
39893;0,381340319;;;;
39894;0,386194639;;;;
39895;0,394186304;;;;
39896;0,394284982;;;;
39897;0,401498991;;;;
39898;0,407130768;;;;
39899;0,40704528;;;;
39900;0,40993952;;;;
39901;0,417153473;;;;
39902;0,417318266;;;;
39903;0,417030618;;;;
39904;0,4184718;;;;
39905;0,418381746;;;;
39906;0,418820592;;;;
39907;0,421315933;;;;
39908;0,422588582;;;;
39909;0,420849995;;;;
39910;0,425371307;;;;
39911;0,428986533;;;;
39912;0,436369377;;;;
39913;0,43951648;;;;
39914;0,441904542;;;;
39915;0,436644273;;;;
39916;0,443575046;;;;
39917;0,439843302;;;;
39918;0,439277022;;;;
39919;0,446812856;;;;
39920;0,445620803;;;;
39921;0,447986622;;;;
39922;0,442803445;;;;
39923;0,44264126;;;;
39924;0,441994259;;;;
39925;0,441449918;;;;
39926;0,440980879;;;;
39927;0,44764843;;;;
39928;0,455009141;;;;
39929;0,45413016;;;;
39930;0,453372282;;;;
39931;0,456831495;;;;
39932;0,45561437;;;;
39933;0,454804912;;;;
39934;0,451333829;;;;
39935;0,44384493;;;;
39936;0,44050615;;;;
39937;0,444943958;;;;
39938;0,444769658;;;;
39939;0,442902933;;;;
39940;0,439244222;;;;
39941;0,437664155;;;;
39942;0,437813299;;;;
39943;0,44068039;;;;
39944;0,449189626;;;;
39945;0,449014614;;;;
39946;0,455124129;;;;
39947;0,446686447;;;;
39948;0,438248647;;;;
39949;0,446310773;;;;
39950;0,437872308;;;;
39951;0,438226261;;;;
39952;0,433715236;;;;
39953;0,42920421;;;;
39954;0,424693184;;;;
39955;0,425149482;;;;
39956;0,425030199;;;;
39957;0,431340825;;;;
39958;0,430975658;;;;
39959;0,431449069;;;;
39960;0,432474478;;;;
39961;0,426545211;;;;
39962;0,420257589;;;;
39963;0,420004306;;;;
39964;0,42323707;;;;
39965;0,423535784;;;;
39966;0,420989183;;;;
39967;0,420808468;;;;
39968;0,429526821;;;;
39969;0,436025404;;;;
39970;0,440543982;;;;
39971;0,442608888;;;;
39972;0,432977917;;;;
39973;0,433704271;;;;
39974;0,441107055;;;;
39975;0,446433278;;;;
39976;0,453835903;;;;
39977;0,459162126;;;;
39978;0,457817642;;;;
39979;0,46663378;;;;
39980;0,46727114;;;;
39981;0,460112023;;;;
39982;0,451100115;;;;
39983;0,452798973;;;;
39984;0,458831609;;;;
39985;0,458483691;;;;
39986;0,457916174;;;;
39987;0,463242397;;;;
39988;0,459693063;;;;
39989;0,46756322;;;;
39990;0,459226656;;;;
39991;0,466632017;;;;
39992;0,464547685;;;;
39993;0,467205951;;;;
39994;0,461898687;;;;
39995;0,456366963;;;;
39996;0,448938112;;;;
39997;0,441509934;;;;
39998;0,442438868;;;;
39999;0,442614654;;;;
40000;0,445504525;;;;
