n;mae
1522;0,236567427
1523;0,236895016
1524;0,232581665
1525;0,228630767
1526;0,2314092
1527;0,234783372
1528;0,2372523
1529;0,238239143
1530;0,236655851
1531;0,238782205
1532;0,236351726
1533;0,236413908
1534;0,232797301
1535;0,230550137
1536;0,231432934
1537;0,228254589
1538;0,22983866
1539;0,229744728
1540;0,230552035
1541;0,235287567
1542;0,236828783
1543;0,236098999
1544;0,237723277
1545;0,237706621
1546;0,234180128
1547;0,23409398
1548;0,234165835
1549;0,234542929
1550;0,23665582
1551;0,236556294
1552;0,232861223
1553;0,232994863
1554;0,234820747
1555;0,235488184
1556;0,23913353
1557;0,239263963
1558;0,238221846
1559;0,238580658
1560;0,240368225
1561;0,240048726
1562;0,241021273
1563;0,241008471
1564;0,240780253
1565;0,237197229
1566;0,237484921
1567;0,233909395
1568;0,234420283
1569;0,238192733
1570;0,24084628
1571;0,24501938
1572;0,244879615
1573;0,24139684
1574;0,23711922
1575;0,240255848
1576;0,242259533
1577;0,242439921
1578;0,245573146
1579;0,245581337
1580;0,249203048
1581;0,253386862
1582;0,249234093
1583;0,247987221
1584;0,248181938
1585;0,245114203
1586;0,240893761
1587;0,240691844
1588;0,240691527
1589;0,244456722
1590;0,247349737
1591;0,248530314
1592;0,2447677
1593;0,242409849
1594;0,245923928
1595;0,245417964
1596;0,245570142
1597;0,24572232
1598;0,249205217
1599;0,251576935
1600;0,24770079
1601;0,244305664
1602;0,243854789
1603;0,24625636
1604;0,24406647
1605;0,24390321
1606;0,24086194
1607;0,239937802
1608;0,242890317
1609;0,243370707
1610;0,23935153
1611;0,235723502
1612;0,23577608
1613;0,237862044
1614;0,238204735
1615;0,237751836
1616;0,236531155
1617;0,235858084
1618;0,235129024
1619;0,232411786
1620;0,23199767
1621;0,227774736
1622;0,228537653
1623;0,225466304
1624;0,22841003
1625;0,227445644
1626;0,228130394
1627;0,224227697
1628;0,224266244
1629;0,220243982
1630;0,221785936
1631;0,221651584
1632;0,226482967
1633;0,223366541
1634;0,223170421
1635;0,226526236
1636;0,222559252
1637;0,227860903
1638;0,225717278
1639;0,222722369
1640;0,224482928
1641;0,219849454
1642;0,217439619
1643;0,218695194
1644;0,217837932
1645;0,217859239
1646;0,22172834
1647;0,225420756
1648;0,223327012
1649;0,222511956
1650;0,221659859
1651;0,22174727
1652;0,22183468
1653;0,221796863
1654;0,217804587
1655;0,216483523
1656;0,212937255
1657;0,213253644
1658;0,212918288
1659;0,20886662
1660;0,204721996
1661;0,205401515
1662;0,20391347
1663;0,20319334
1664;0,20549051
1665;0,210126542
1666;0,210373349
1667;0,212802448
1668;0,215065386
1669;0,21580756
1670;0,21315474
1671;0,21441667
1672;0,217275835
1673;0,220612465
1674;0,220467993
1675;0,220147214
1676;0,218161644
1677;0,217894892
1678;0,21751987
1679;0,222019487
1680;0,220799832
1681;0,220129798
1682;0,222986567
1683;0,220416849
1684;0,220225013
1685;0,220030443
1686;0,223782483
1687;0,220865331
1688;0,220737748
1689;0,219701422
1690;0,220746178
1691;0,220596451
1692;0,223014966
1693;0,225261991
1694;0,225269799
1695;0,227316778
1696;0,228380066
1697;0,224287571
1698;0,223838581
1699;0,224322427
1700;0,224391834
1701;0,224345929
1702;0,221360902
1703;0,221730159
1704;0,22165591
1705;0,222603448
1706;0,225210933
1707;0,225808682
1708;0,224018664
1709;0,222844778
1710;0,227952201
1711;0,227951105
1712;0,228822688
1713;0,229682416
1714;0,229350261
1715;0,228526547
1716;0,231873791
1717;0,231736713
1718;0,231069167
1719;0,233387578
1720;0,236234335
1721;0,238684264
1722;0,237485516
1723;0,237394527
1724;0,236977256
1725;0,236878579
1726;0,236805764
1727;0,240026395
1728;0,240576512
1729;0,244486635
1730;0,24033376
1731;0,240551564
1732;0,238845267
1733;0,243217972
1734;0,245690185
1735;0,245278566
1736;0,248037644
1737;0,245778682
1738;0,246321552
1739;0,25068712
1740;0,25106841
1741;0,254613311
1742;0,255877684
1743;0,251803721
1744;0,249376309
1745;0,252355628
1746;0,253096437
1747;0,252091923
1748;0,253460135
1749;0,254257397
1750;0,251898916
1751;0,255903865
1752;0,259799984
1753;0,259699575
