case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability
699;0,459517604;0,544554455;0,414285714;0,594059406;1;0;0;0,418008529;-0,141176471;True;15;17;0,047537107;0,046821319;0,045328062;0,044075161;0,043034971;0,042698208;0,042464551;0,042113479;0,042858697;0,042226844;0,041172579;0,050669696;0,054792888;0,055046249;0,053600341;-1;-1;-1;-1;-1;-1;-1;-1
700;0,458229649;0,534653465;0,413694722;0,603960396;1;0;0;0,403062749;-0,00952381;False;13;21;0,046550788;0,045518856;0,044503964;0,04517689;0,044494312;0,044182532;0,043149684;0,0422864;0,041599352;0,04145477;0,04065536;0,040595859;0,040013079;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
701;0,472694451;0,534653465;0,413105413;0,603960396;1;0;0;0,407430833;0,241176471;False;2;17;0,048534196;0,047324613;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
702;0,479637557;0,534653465;0,412517781;0,603960396;1;0;0;0,409527513;0,145098039;False;3;17;0,052983198;0,063915834;0,077266119;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
703;0,479637557;0,534653465;0,413352273;0,603960396;0;0;0;0,409527513;1,5;True;-1;13;0,044247344;0,042621151;0,04125315;0,038753033;0,038826298;0,038614187;0,040078349;0,039044995;0,042097773;0,042173609;0,041172508;0,042026684;0,041176204;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
704;0,477295636;0,534653465;0,412765957;0,603960396;1;0;0;0,408160233;-0,171428571;False;17;21;0,057208296;0,050952151;0,056829963;0,051933557;0,048970491;0,051383346;0,049429044;0,048793491;0,047142472;0,045935668;0,045656629;0,045791198;0,046356034;0,042171378;0,042594198;0,040794265;0,039501645;-1;-1;-1;-1;-1;-1
705;0,477295636;0,544554455;0,413597734;0,603960396;0;0;0;0,432912709;1,5;True;-1;7;0,086854465;0,083810531;0,077465281;0,061503839;0,063849531;0,056952395;0,052409064;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
706;0,492724759;0,534653465;0,41301273;0,603960396;1;0;0;0,436251866;0,137254902;False;1;17;0,047075588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
707;0,496387762;0,544554455;0,413841808;0,603960396;1;0;0;0,436697955;-0,102564103;True;7;13;0,044830535;0,043356396;0,041845735;0,040619243;0,03962272;0,037800577;0,046960358;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
708;0,49529395;0,544554455;0,414668547;0,613861386;1;0;0;0,420007714;-0,185714286;True;4;7;0,067019485;0,065397024;0,063222058;0,109953009;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
709;0,493245819;0,534653465;0,414084507;0,613861386;1;0;0;0,417398882;-0,177777778;False;5;9;0,062849574;0,056998666;0,053103231;0,042590912;0,038280714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
710;0,484361914;0,534653465;0,41350211;0,613861386;1;0;0;0,412031875;-0,33030303;False;8;11;0,048527084;0,046096221;0,043501042;0,041852772;0,040930081;0,040541112;0,037984248;0,036924072;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
711;0,49081196;0,534653465;0,414325843;0,603960396;0;0;0;0,428413513;1,5;True;-1;15;0,041148808;0,040235147;0,038923461;0,038028263;0,037057802;0,036152784;0,048421975;0,042370073;0,041136194;0,040861618;0,037608404;0,037070632;0,036521979;0,038376894;0,038313292;-1;-1;-1;-1;-1;-1;-1;-1
712;0,501220495;0,534653465;0,413744741;0,603960396;1;0;0;0,42891642;-0,077777778;False;2;9;0,046628587;0,045445956;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
713;0,496829072;0,544554455;0,414565826;0,594059406;0;0;0;0,441962431;1,5;True;-1;11;0,062183406;0,064013354;0,062317684;0,057140518;0,053296283;0,052691404;0,047791906;0,046341084;0,03851188;0,038751893;0,041751076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
714;0,496829072;0,534653465;0,413986014;0,594059406;0;0;0;0,417209955;-1;False;-1;11;0,092394896;0,079729937;0,077277064;0,070792139;0,073103033;0,077870242;0,077121243;0,125241607;0,108846113;0,098510511;0,093417205;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
715;0,499600186;0,534653465;0,414804469;0,584158416;0;0;0;0,432391474;1,5;True;-1;17;0,05370938;0,052006189;0,060204417;0,051629473;0,051563784;0,047124337;0,042630229;0,038100794;0,036017597;0,035295114;0,035400745;0,034063928;0,033411726;0,032748874;0,031979341;0,032350916;0,031712685;-1;-1;-1;-1;-1;-1
716;0,504765707;0,534653465;0,414225941;0,574257426;0;0;0;0,423480582;-1;False;-1;19;0,046050303;0,049230084;0,04599639;0,04688105;0,044023611;0,042440284;0,042766791;0,042203709;0,039938003;0,03889009;0,039567955;0,048461471;0,046821307;0,046534181;0,045623697;0,044912878;0,045811381;0,045902673;0,045469742;-1;-1;-1;-1
717;0,505603345;0,534653465;0,413649025;0,574257426;1;0;0;0,423721092;0,180701754;False;2;19;0,066309012;0,075673595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
718;0,507456035;0,534653465;0,414464534;0,564356436;0;0;0;0,43989271;1,5;True;-1;17;0,048587058;0,046688028;0,046576191;0,044611011;0,044036705;0,043518614;0,042323101;0,040049814;0,039185725;0,038186893;0,038808729;0,037130985;0,036040321;0,036620665;0,035872895;0,036194596;0,035802554;-1;-1;-1;-1;-1;-1
719;0,507456035;0,534653465;0,415277778;0,564356436;0;0;0;0,43989271;1,5;True;-1;13;0,046620827;0,045952093;0,044812929;0,043040846;0,04182281;0,039438959;0,037980627;0,038353585;0,036774665;0,035872433;0,035164125;0,035181794;0,034545563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
720;0,499600457;0,544554455;0,416088766;0,554455446;0;0;0;0,452694516;1,5;True;-1;19;0,049141001;0,04828703;0,047970604;0,046228282;0,045420315;0,045764819;0,045022771;0,042284988;0,041652501;0,041356597;0,039490536;0,040228229;0,039544374;0,038203701;0,038701508;0,037548974;0,036511004;0,036657501;0,035906225;-1;-1;-1;-1
721;0,504870624;0,544554455;0,415512465;0,564356436;1;0;0;0,46523577;0,266666667;False;3;15;0,075095363;0,081673607;0,070860706;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
722;0,504161781;0,554455446;0,416320885;0,564356436;1;0;0;0,465695816;0,188888889;True;2;9;0,075702488;0,075879611;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
723;0,514262791;0,564356436;0,417127072;0,564356436;1;0;0;0,469866233;0,254545455;True;1;11;0,076187596;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
724;0,51483612;0,574257426;0,417931034;0,564356436;1;0;0;0,471348146;0,094117647;True;7;17;0,05485335;0,05185844;0,054217484;0,052475043;0,051245634;0,049903318;0,048670765;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
725;0,521285306;0,564356436;0,417355372;0,574257426;1;0;0;0,458916903;0,244444444;False;1;9;0,064433478;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
726;0,527434329;0,564356436;0,416781293;0,574257426;1;0;0;0,46134253;0,002564103;False;6;13;0,053813502;0,051636942;0,054398805;0,051192265;0,050393235;0,046134479;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
727;0,536687563;0,564356436;0,417582418;0,564356436;0;0;0;0,480154411;1,5;True;-1;21;0,04445184;0,044804826;0,043895051;0,043493412;0,04276159;0,041884404;0,041529279;0,040576451;0,040432502;0,04149016;0,063947409;0,061986726;0,056045365;0,057627916;0,052027594;0,047580909;0,043342739;0,043010823;0,042368364;0,042995933;0,042567711;-1;-1
728;0,539428332;0,564356436;0,418381344;0,574257426;1;0;0;0,466106485;0,08115942;True;7;23;0,049304523;0,04770017;0,047185164;0,046388663;0,045608435;0,047461461;0,05672352;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
729;0,543853927;0,554455446;0,417808219;0,574257426;1;0;0;0,468037266;-0,001960784;False;8;17;0,050756939;0,052546829;0,051829502;0,05076658;0,045572873;0,045573808;0,043861061;0,04125537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
730;0,543853927;0,544554455;0,417236662;0,574257426;0;0;0;0,443284791;-1;False;-1;17;0,064095467;0,079384409;0,078662671;0,071052231;0,063432269;0,068238646;0,06738212;0,063058414;0,062743738;0,060674161;0,056514792;0,05424289;0,054806128;0,055187128;0,06035303;0,054791491;0,053404931;-1;-1;-1;-1;-1;-1
731;0,54494818;0,544554455;0,418032787;0,564356436;0;0;0;0,4597131;1,5;True;-1;13;0,048392911;0,044670012;0,04319891;0,041478679;0,040567186;0,039606851;0,038076606;0,036232859;0,033821248;0,032948822;0,032569241;0,033230148;0,032803167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
732;0,54158416;0,554455446;0,418826739;0,554455446;0;0;0;0,474894619;1,5;True;-1;13;0,070096515;0,053774014;0,056007788;0,050523788;0,046811655;0,046198782;0,043476474;0,040517058;0,0372325;0,036520526;0,035498429;0,035550546;0,034710277;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
733;0,544614011;0,564356436;0,419618529;0,564356436;1;0;0;0,48767161;0,29047619;True;2;7;0,080292791;0,081488773;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
734;0,549941094;0,574257426;0,420408163;0,564356436;1;0;0;0,491815061;0,287719298;True;3;19;0,067363381;0,061965644;0,066899516;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
735;0,536331312;0,574257426;0,419836957;0,564356436;1;0;0;0,490614941;-0,066666667;False;13;15;0,047533091;0,046278723;0,044751234;0,043515645;0,04272671;0,043048665;0,066812977;0,05820848;0,054958191;0,068903029;0,063478306;0,054284908;0,053554695;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
736;0,534981785;0,574257426;0,4192673;0,564356436;1;0;0;0,492874398;-0,161538462;False;12;13;0,051501893;0,049960561;0,049507599;0,047352728;0,044587426;0,044016257;0,041955557;0,039266668;0,038289003;0,037464205;0,03656904;0,036623087;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
737;0,535741259;0,564356436;0,418699187;0,564356436;1;0;0;0,495728969;-0,154545455;False;10;11;0,055462882;0,052625731;0,050682761;0,047523692;0,045739222;0,042633612;0,038107842;0,036496498;0,035346653;0,0357132;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
738;0,526294565;0,574257426;0,419485792;0,564356436;1;0;0;0,495703582;-0,046153846;True;9;13;0,073801249;0,072934173;0,07429377;0,069314964;0,06404265;0,058878805;0,059500571;0,05748992;0,054897275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
739;0,527830601;0,564356436;0,418918919;0,574257426;1;0;0;0,481918357;0,107692308;False;5;13;0,056558579;0,052917901;0,053055871;0,047681786;0,045588452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
740;0,529589047;0,554455446;0,418353576;0,584158416;1;0;0;0,468213303;0,115789474;False;7;19;0,050579023;0,056064654;0,073292211;0,062937096;0,071699098;0,068376243;0,069120131;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
741;0,529589047;0,554455446;0,419137466;0,584158416;0;0;0;0,468213303;1,5;True;-1;15;0,04978158;0,047439966;0,046101421;0,044296332;0,042644791;0,042060681;0,042261031;0,041977402;0,040789243;0,039986569;0,043864623;0,042061862;0,040804446;0,041977286;0,041608784;-1;-1;-1;-1;-1;-1;-1;-1
742;0,530606303;0,564356436;0,419919246;0,574257426;0;0;0;0,484035473;1,5;True;-1;13;0,061795797;0,062602423;0,056042299;0,066522837;0,048377037;0,049852192;0,053439546;0,048241623;0,043724205;0,042330835;0,04134104;0,044941083;0,046333138;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
743;0,530606303;0,564356436;0,420698925;0,574257426;0;0;0;0,484035473;1,5;True;-1;21;0,046140075;0,045679715;0,045024984;0,04408811;0,043410432;0,042769041;0,041548025;0,040907688;0,040153466;0,03946998;0,052140146;0,049226336;0,048863493;0,049256716;0,044595502;0,042209323;0,039870124;0,039515808;0,039031256;0,039130226;0,039702456;-1;-1
744;0,527156015;0,574257426;0,42147651;0,564356436;0;0;0;0,497926862;1,5;True;-1;9;0,076256141;0,06240141;0,057403836;0,046392463;0,044066932;0,042018116;0,040852048;0,040585045;0,039699927;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
745;0,530291874;0,574257426;0,420911528;0,564356436;1;0;0;0,500791931;0,344927536;False;1;23;0,047089621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
746;0,532120697;0,564356436;0,420348059;0,574257426;1;0;0;0,487110563;0,118181818;False;4;11;0,079276778;0,059637349;0,062623419;0,055818137;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
747;0,529558522;0,554455446;0,419786096;0,584158416;1;0;0;0,471504717;-0,076190476;False;13;21;0,06182801;0,072939858;0,072112285;0,07126563;0,067037679;0,068202667;0,063357458;0,061170354;0,060255751;0,058345329;0,060767848;0,057548169;0,054032318;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
748;0,529558522;0,544554455;0,419225634;0,584158416;0;0;0;0,446752242;-1;False;-1;13;0,069286369;0,0683401;0,075236328;0,071373709;0,072561257;0,071644574;0,073038518;0,073972389;0,06350255;0,062628947;0,051174376;0,0511108;0,05122935;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
749;0,520732547;0,534653465;0,418666667;0,594059406;1;0;0;0,429260492;-0,266666667;False;11;11;0,077604577;0,072401203;0,067802116;0,065554112;0,062998824;0,050443847;0,057695542;0,051848181;0,044326399;0,052798938;0,054511156;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
750;0,520732547;0,524752475;0,418109188;0,594059406;0;0;0;0,404508017;-1;False;-1;13;0,047598701;0,051269252;0,055523138;0,050385758;0,041695572;0,044136334;0,042105608;0,043247294;0,040308926;0,048219088;0,046984322;0,048996568;0,048879836;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
751;0,524715907;0,534653465;0,418882979;0,584158416;0;0;0;0,418605141;1,5;True;-1;17;0,046776962;0,04530054;0,0448508;0,038017701;0,039108105;0,04086272;0,039332137;0,038010377;0,038097739;0,03956002;0,036606003;0,051456459;0,056772087;0,044851262;0,034731932;0,033537086;0,032320365;-1;-1;-1;-1;-1;-1
752;0,52226848;0,534653465;0,418326693;0,574257426;0;0;0;0,406723953;-1;False;-1;9;0,056082323;0,057556875;0,056346066;0,046395119;0,038369905;0,036383852;0,034438405;0,034138218;0,033372771;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
753;0,527374598;0,524752475;0,417771883;0,584158416;1;0;0;0,393969148;0,211764706;False;3;17;0,04679618;0,049755916;0,047881823;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
754;0,527374598;0,524752475;0,418543046;0,584158416;0;0;0;0,393969148;1,5;True;-1;11;0,05011262;0,048104823;0,047977377;0,045867864;0,043365031;0,040371027;0,036736377;0,035412863;0,033943605;0,034623686;0,033492774;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
755;0,534858639;0,514851485;0,417989418;0,584158416;1;0;0;0,394834949;0,23030303;False;3;11;0,046779882;0,044528533;0,042377174;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
756;0,531879697;0,514851485;0,417437252;0,584158416;1;0;0;0,393304796;-0,087878788;False;10;11;0,053312935;0,051330533;0,049665365;0,062098294;0,043602884;0,04270627;0,043220676;0,043851595;0,040040743;0,039543733;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
757;0,530858173;0,504950495;0,416886544;0,594059406;1;0;0;0,379462824;0,101960784;False;9;17;0,051479828;0,051593304;0,056304678;0,055922851;0,046373632;0,045584649;0,041624971;0,041343119;0,040279008;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
758;0,52408422;0,514851485;0,417654809;0,603960396;1;0;0;0,387966027;-0,141176471;True;15;17;0,043137576;0,042456206;0,041519653;0,039904531;0,0389512;0,037956495;0,037339926;0,036869403;0,035981979;0,035369575;0,034316022;0,048974976;0,05760121;0,057316501;0,055461958;-1;-1;-1;-1;-1;-1;-1;-1
759;0,52408422;0,504950495;0,417105263;0,603960396;0;0;0;0,363213552;-1;False;-1;19;0,046915591;0,053641625;0,058026157;0,057138871;0,049277395;0,05355607;0,057065316;0,052619107;0,052003611;0,051045351;0,048555184;0,057853479;0,060418792;0,090933152;0,122817107;0,136760116;0,125671849;0,113651514;0,105296038;-1;-1;-1;-1
760;0,52408422;0,495049505;0,416557162;0,603960396;0;0;0;0,338461076;-1;False;-1;11;0,045775887;0,055414844;0,066653252;0,045529723;0,041512653;0,039574593;0,050928209;0,055629723;0,048364103;0,046375267;0,051670838;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
761;0,52408422;0,495049505;0,417322835;0,603960396;0;0;0;0,338461076;1,5;True;-1;7;0,046239421;0,042599168;0,04010807;0,035411872;0,031877533;0,030539455;0,02920657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
762;0,519485624;0,495049505;0,418086501;0,594059406;0;0;0;0,348692099;1,5;True;-1;11;0,057870179;0,056032777;0,051285166;0,048668046;0,048156612;0,040347748;0,035477363;0,034314822;0,033111267;0,033026956;0,032186538;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
763;0,519485624;0,504950495;0,418848168;0,594059406;0;0;0;0,373444575;1,5;True;-1;11;0,078498706;0,076173238;0,067714743;0,060770031;0,056306008;0,058612462;0,063483767;0,053055368;0,041873235;0,038729034;0,038755197;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
764;0,519795221;0,504950495;0,419607843;0,594059406;1;0;0;0,372216402;0,354385965;True;3;19;0,055155411;0,065230057;0,073095247;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
765;0,519565762;0,495049505;0,419060052;0,584158416;0;0;0;0,359015082;-1;False;-1;9;0,057427693;0,053084657;0,049433846;0,062082332;0,054847393;0,051812671;0,049352441;0,048882823;0,047900196;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
766;0,529324365;0,485148515;0,41851369;0,584158416;1;0;0;0,361205301;0,333333333;False;7;21;0,053020716;0,05348438;0,052864939;0,04905029;0,046155028;0,044510696;0,044595566;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
767;0,533117182;0,485148515;0,41796875;0,584158416;1;0;0;0,361653038;0,384615385;False;3;13;0,050565884;0,048299022;0,04637897;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
768;0,536136658;0,485148515;0,418725618;0,594059406;1;0;0;0,350337621;0,357142857;True;2;7;0,12002255;0,114866495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
769;0,532262603;0,485148515;0,419480519;0,584158416;0;0;0;0,360413335;1,5;True;-1;17;0,047227785;0,046597965;0,046441797;0,04500635;0,043689027;0,042713851;0,041998148;0,041098133;0,038853247;0,037743695;0,035550267;0,035079759;0,033569232;0,035368811;0,034413774;0,037460074;0,036896136;-1;-1;-1;-1;-1;-1
770;0,538719423;0,495049505;0,420233463;0,584158416;1;0;0;0,361969204;0,366666667;True;3;9;0,068528235;0,061159294;0,055954073;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
771;0,536513436;0,504950495;0,420984456;0,574257426;0;0;0;0,373190327;1,5;True;-1;11;0,056385286;0,052023582;0,054923747;0,048026402;0,045834608;0,044242349;0,041572217;0,038152158;0,037655961;0,036552545;0,035534557;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
772;0,536513436;0,504950495;0,421733506;0,574257426;0;0;0;0,373190327;1,5;True;-1;7;0,083226629;0,075164042;0,073741168;0,049174085;0,042104211;0,039704494;0,038987931;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
773;0,540684542;0,504950495;0,42248062;0,584158416;1;0;0;0,362543175;0,424637681;True;5;23;0,050406881;0,051545311;0,051951122;0,049576122;0,049144804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
774;0,54072287;0,514851485;0,423225806;0,574257426;0;0;0;0,374398976;1,5;True;-1;21;0,048957814;0,047988921;0,048146278;0,0494975;0,048070986;0,046591703;0,046244334;0,045231488;0,043749843;0,043227509;0,042686366;0,041037969;0,039270893;0,039654952;0,039288167;0,039562963;0,038832717;0,037773162;0,039324619;0,038885992;0,038179174;-1;-1
775;0,54072287;0,524752475;0,423969072;0,574257426;0;0;0;0,399151451;1,5;True;-1;9;0,049713358;0,047340121;0,044671409;0,039511301;0,039317347;0,037517991;0,03563647;0,036764309;0,035320677;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
776;0,54072287;0,524752475;0,424710425;0,574257426;0;0;0;0,399151451;1,5;True;-1;17;0,045891687;0,044702765;0,043765392;0,042074692;0,040534016;0,040003717;0,038901851;0,037912481;0,036562335;0,036942668;0,036323711;0,039688915;0,042834383;0,041328739;0,040043373;0,040249627;0,039781854;-1;-1;-1;-1;-1;-1
777;0,536564012;0,534653465;0,425449871;0,564356436;0;0;0;0,409492485;1,5;True;-1;9;0,079323292;0,074736662;0,062773943;0,046709869;0,043662269;0,041016389;0,039352976;0,040143967;0,038625058;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
778;0,536564012;0,544554455;0,42618742;0,564356436;0;0;0;0,43424496;1,5;True;-1;17;0,05725323;0,05926818;0,053693894;0,052048858;0,050774563;0,049472935;0,048483465;0,047132131;0,044948962;0,044650719;0,043953754;0,042520311;0,039341852;0,038539626;0,037271224;0,040389456;0,03926865;-1;-1;-1;-1;-1;-1
779;0,539837746;0,554455446;0,426923077;0,564356436;1;0;0;0,435828803;0,284210526;True;12;19;0,059643358;0,057426199;0,058390051;0,053766128;0,055032868;0,053294387;0,062987521;0,063016765;0,064340547;0,058920015;0,056082219;0,064623721;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
780;0,545956696;0,544554455;0,42637644;0,574257426;1;0;0;0,426396807;0,547368421;False;2;19;0,056463256;0,052182492;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
781;0,555316302;0,544554455;0,425831202;0,574257426;1;0;0;0,429744285;0,433333333;False;4;15;0,095450036;0,094349124;0,091935918;0,075636856;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
782;0,547787401;0,544554455;0,426564496;0,584158416;1;0;0;0,415772888;0,088888889;True;8;9;0,056684744;0,052764237;0,048724435;0,071477376;0,060692318;0,059550192;0,057558969;0,06393832;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
783;0,547787401;0,544554455;0,427295918;0,584158416;0;0;0;0,415772888;1,5;True;-1;13;0,051464789;0,048420388;0,048440587;0,046510424;0,042005371;0,041364484;0,040769462;0,041223958;0,039968818;0,037621308;0,035126481;0,036115091;0,035552587;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
784;0,542453686;0,554455446;0,428025478;0,574257426;0;0;0;0,426051058;1,5;True;-1;11;0,062038496;0,058788057;0,055191226;0,053633124;0,049666513;0,045593549;0,041783884;0,039806239;0,038146626;0,03850884;0,037482779;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
785;0,538823922;0,564356436;0,428753181;0,574257426;1;0;0;0,425338882;0,19122807;True;13;19;0,053058662;0,051270932;0,052027438;0,050133485;0,050427265;0,049693752;0,046865426;0,048277058;0,047096211;0,044328827;0,065237783;0,06073175;0,058286477;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
786;0,546430251;0,564356436;0,429479034;0,564356436;0;0;0;0,439669262;1,5;True;-1;15;0,056282982;0,088027596;0,066706054;0,063723668;0,054950513;0,052839551;0,052704331;0,049703989;0,045291293;0,047622267;0,046233367;0,044959798;0,040876243;0,040344276;0,040029433;-1;-1;-1;-1;-1;-1;-1;-1
787;0,540714604;0,574257426;0,430203046;0,564356436;1;0;0;0,438716497;0,096078431;True;16;17;0,088828899;0,084827088;0,084807985;0,081859678;0,081959434;0,075696297;0,075442486;0,075628087;0,07209342;0,0713332;0,07008186;0,064233519;0,05997372;0,058693949;0,057658251;0,055676147;-1;-1;-1;-1;-1;-1;-1
788;0,540714604;0,574257426;0,430925222;0,564356436;0;0;0;0,438716497;1,5;True;-1;13;0,056604154;0,054213408;0,051542241;0,05090145;0,048990484;0,046646714;0,042108819;0,04047177;0,03906012;0,03922255;0,038251303;0,037727311;0,037249982;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
789;0,54100798;0,564356436;0,430379747;0,564356436;1;0;0;0,440449446;0,369230769;False;6;13;0,091998123;0,087184481;0,089004382;0,087953024;0,075336695;0,078790247;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
790;0,537573599;0,574257426;0,431099874;0,554455446;0;0;0;0,452990701;1,5;True;-1;11;0,064553663;0,067841135;0,059259064;0,059296101;0,055106089;0,049407788;0,044164918;0,041749973;0,039872423;0,04027411;0,039145753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
791;0,550560612;0,574257426;0,431818182;0,554455446;1;0;0;0,459231325;0,475757576;True;2;11;0,092754975;0,084440351;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
