case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability;step_24_probability;step_25_probability;step_26_probability;step_27_probability;step_28_probability;step_29_probability;step_30_probability;step_31_probability;step_32_probability;step_33_probability;step_34_probability;step_35_probability;step_36_probability;step_37_probability;step_38_probability;step_39_probability;step_40_probability;step_41_probability;step_42_probability;step_43_probability;step_44_probability;step_45_probability;step_46_probability;step_47_probability;step_48_probability;step_49_probability
316;0,68619847;0,594059406;0,444794953;0,594059406;1;0;0;0,377088654;-0,117687075;False;5;49;0,063090019;0,069794945;0,08065924;0,083573207;0,076172203;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
317;0,684269631;0,594059406;0,446540881;0,584158416;0;0;0;0,398210767;1,5;True;-1;4;0,060930133;0,058257721;0,07363569;0,048528712;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
318;0,688224433;0,603960396;0,448275862;0,584158416;1;0;0;0,403986344;-0,15;True;5;30;0,065109491;0,069199383;0,076020151;0,084064603;0,088240787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
319;0,673864734;0,594059406;0,446875;0,584158416;1;0;0;0,404412637;-0,511111111;False;16;18;0,064755917;0,066983879;0,070270933;0,077231623;0,093859531;0,089205906;0,08515656;0,073611893;0,066958509;0,078074396;0,086774528;0,079265282;0,053818919;0,050307069;0,060030155;0,062773257;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
320;0,678506671;0,584158416;0,445482866;0,594059406;1;0;0;0,388005282;-0,157142857;False;1;21;0,064785004;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
321;0,678506671;0,574257426;0,444099379;0,594059406;0;0;0;0,363252807;-1;False;-1;22;0,062798895;0,077984788;0,079225495;0,077704109;0,119279005;0,091170348;0,081357345;0,096968673;0,10419777;0,100945681;0,090017773;0,080118202;0,101267323;0,083569303;0,097881086;0,117240638;0,121043459;0,122405469;0,132297516;0,138569608;0,136431172;0,135938346;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
322;0,686417577;0,574257426;0,442724458;0,594059406;1;0;0;0,368902911;-0,18172043;False;3;31;0,060985465;0,064331345;0,061153021;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
323;0,681730367;0,584158416;0,444444444;0,584158416;0;0;0;0,38855821;1,5;True;-1;22;0,062903553;0,072983176;0,082673945;0,111796431;0,091238961;0,075682156;0,121901229;0,114619821;0,115913644;0,112275414;0,11364311;0,106682278;0,083007976;0,086085975;0,090146445;0,08801236;0,080202244;0,07512176;0,076919608;0,087498143;0,071868725;0,072393022;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
324;0,681208855;0,594059406;0,446153846;0,584158416;1;0;0;0,392366283;-0,248717949;True;6;26;0,063056588;0,070744634;0,06149321;0,070289969;0,073614791;0,07050699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
325;0,690573618;0,594059406;0,444785276;0,584158416;1;0;0;0,398401865;-0,217857143;False;1;28;0,049995657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
326;0,690573618;0,594059406;0,44648318;0,584158416;0;0;0;0,398401865;1,5;True;-1;12;0,047352981;0,047923002;0,047244769;0,048408099;0,04430411;0,048287664;0,064330958;0,068280436;0,063005894;0,050945289;0,051848419;0,051154591;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
327;0,677256427;0,584158416;0,445121951;0,584158416;1;0;0;0,397812521;-0,616666667;False;5;6;0,044210255;0,048248872;0,048746593;0,069065161;0,056983743;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
328;0,67889399;0,584158416;0,446808511;0,594059406;1;0;0;0,379869502;-0,312244898;True;11;49;0,048403099;0,055054035;0,057244621;0,087003574;0,095307164;0,088756949;0,09952423;0,102365531;0,091019452;0,08078073;0,085584216;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
329;0,673229061;0,584158416;0,448484848;0,603960396;1;0;0;0,359737489;-0,533333333;True;12;18;0,047740858;0,052701425;0,063342631;0,079268999;0,102723747;0,101978719;0,110729955;0,108259775;0,112360582;0,104539081;0,103670262;0,10074959;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
330;0,67565326;0,574257426;0,447129909;0,613861386;1;0;0;0,342032189;-0,288235294;False;3;17;0,047707919;0,056439176;0,064124212;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;0,669139612;0,584158416;0,448795181;0,613861386;1;0;0;0,340693016;-0,593589744;True;17;26;0,048087236;0,048404749;0,054301973;0,050828602;0,069112554;0,063765019;0,063219555;0,067696743;0,074850567;0,074210241;0,075806782;0,089903645;0,091910005;0,093457244;0,093343973;0,087856226;0,095296189;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
332;0,66699436;0,594059406;0,45045045;0,603960396;0;0;0;0,359834931;1,5;True;-1;16;0,045946367;0,053441111;0,05574527;0,081169859;0,05415475;0,058306661;0,055495288;0,062343687;0,057548746;0,045817126;0,063152388;0,049021658;0,038237836;0,037502822;0,042111129;0,036870338;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
333;0,672555377;0,603960396;0,452095808;0,594059406;0;0;0;0,381947142;1,5;True;-1;8;0,043341372;0,045239497;0,041163862;0,050022788;0,057682533;0,044708312;0,051390938;0,032768495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
334;0,672069266;0,603960396;0,450746269;0,594059406;1;0;0;0,382462818;-0,483333333;False;6;20;0,044563383;0,05053303;0,050212566;0,055327673;0,067328528;0,05056297;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
335;0,669604838;0,594059406;0,449404762;0,603960396;1;0;0;0,361283309;-0,639130435;False;11;23;0,044818334;0,04886391;0,051922791;0,047856428;0,04500496;0,045746289;0,079401508;0,071343757;0,057835903;0,052576862;0,065480687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
336;0,654884195;0,584158416;0,448071217;0,603960396;1;0;0;0,356837967;-0,9;False;5;5;0,040838823;0,039180733;0,041869968;0,042536922;0,030313477;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
337;0,659068091;0,574257426;0,446745562;0,613861386;1;0;0;0,337601757;-0,442857143;False;3;35;0,043532845;0,05341766;0,055887152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
338;0,655528223;0,584158416;0,448377581;0,603960396;0;0;0;0,356372384;1,5;True;-1;4;0,040151276;0,038723219;0,037989914;0,031244896;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
339;0,646421463;0,574257426;0,447058824;0,613861386;1;0;0;0,333060053;-0,854545455;False;10;11;0,041003764;0,045866862;0,048048735;0,046142902;0,05744072;0,051126972;0,048050918;0,055142961;0,046686318;0,063979313;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
340;0,645684615;0,564356436;0,445747801;0,623762376;1;0;0;0,312267974;-0,6;False;2;5;0,031478293;0,032296956;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
341;0,64964727;0,574257426;0,447368421;0,613861386;0;0;0;0,332069954;1,5;True;-1;5;0,031478293;0,032370716;0,03239654;0,031078374;0,025761433;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
342;0,649014076;0,574257426;0,448979592;0,623762376;1;0;0;0,311326172;-0,595121951;True;16;41;0,033767857;0,035903722;0,039327607;0,03956807;0,044776794;0,045624066;0,049733225;0,050175898;0,042150117;0,040067583;0,048202269;0,049917668;0,037085336;0,036260508;0,046764821;0,053012621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
343;0,651417529;0,584158416;0,450581395;0,613861386;0;0;0;0,330633103;1,5;True;-1;5;0,031474847;0,030260378;0,032155197;0,028619338;0,025740223;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
344;0,650017126;0,584158416;0,452173913;0,603960396;0;0;0;0,348767548;1,5;True;-1;2;0,028411657;0,021924037;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
345;0,650017126;0,584158416;0,453757225;0,603960396;0;0;0;0,348767548;1,5;True;-1;5;0,032653712;0,036510505;0,038888678;0,04405221;0,025403552;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
346;0,650017126;0,584158416;0,455331412;0,603960396;0;0;0;0,348767548;1,5;True;-1;5;0,033853486;0,038228698;0,038543947;0,046805862;0,025216615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
347;0,649739634;0,584158416;0,456896552;0,594059406;0;0;0;0,36658933;1,5;True;-1;5;0,033849962;0,034157891;0,035963614;0,036882531;0,029683672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
348;0,652202919;0,574257426;0,455587393;0,603960396;1;0;0;0,348767548;-0,3;False;1;5;0,03506159;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
349;0,64813513;0,564356436;0,454285714;0,613861386;1;0;0;0,328965568;-0,5;False;3;5;0,035178341;0,042265818;0,047777265;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
350;0,64813513;0,564356436;0,455840456;0,613861386;0;0;0;0,328965568;1,5;True;-1;5;0,035140499;0,033567887;0,036179613;0,032712448;0,028693;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
351;0,64813513;0,564356436;0,457386364;0,613861386;0;0;0;0,328965568;1,5;True;-1;5;0,035140499;0,035479397;0,037187457;0,039148271;0,02974494;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
352;0,64813513;0,564356436;0,458923513;0,613861386;0;0;0;0,328965568;1,5;True;-1;5;0,036536865;0,03839241;0,042305734;0,048676569;0,03121849;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
353;0,645741974;0,564356436;0,460451977;0,603960396;0;0;0;0,344176207;1,5;True;-1;5;0,036429185;0,036832038;0,036938045;0,035152711;0,029762682;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
354;0,645741974;0,564356436;0,461971831;0,603960396;0;0;0;0,344176207;1,5;True;-1;8;0,039116677;0,038141601;0,040100221;0,046483606;0,049596258;0,055300962;0,050586123;0,028484382;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
355;0,64307045;0,554455446;0,460674157;0,603960396;1;0;0;0,342049327;-0,1;False;1;5;0,037845138;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
356;0,64307045;0,554455446;0,462184874;0,603960396;0;0;0;0,342049327;1,5;True;-1;4;0,038664792;0,037203141;0,034413416;0,027225245;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
357;0,641442612;0,564356436;0,463687151;0,594059406;0;0;0;0,356864142;1,5;True;-1;7;0,0403101;0,039230388;0,040474374;0,044251759;0,0449192;0,054080866;0,027290232;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
358;0,639061659;0,564356436;0,462395543;0,594059406;1;0;0;0,355496862;-0,076190476;False;2;7;0,040128682;0,039054867;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
359;0,636470623;0,554455446;0,461111111;0,594059406;1;0;0;0,354727248;-0,04047619;False;3;14;0,042878401;0,049246892;0,052335598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
360;0,644713376;0,554455446;0,459833795;0,594059406;1;0;0;0,357835656;0,001449275;False;3;23;0,04339857;0,049152691;0,054341517;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
361;0,639190074;0,564356436;0,461325967;0,584158416;0;0;0;0,37349281;1,5;True;-1;5;0,040791966;0,042456575;0,040144097;0,051571026;0,034351315;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
362;0,643314041;0,574257426;0,462809917;0,574257426;0;0;0;0,391974658;1,5;True;-1;4;0,040062346;0,038459878;0,057073902;0,036816224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
363;0,644073936;0,574257426;0,464285714;0,564356436;0;0;0;0,409466408;1,5;True;-1;4;0,041521829;0,04013383;0,03724673;0,03168888;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
364;0,643670494;0,574257426;0,465753425;0,554455446;0;0;0;0,426628124;1,5;True;-1;2;0,038277924;0,029059067;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
365;0,63237803;0,564356436;0,464480874;0,564356436;1;0;0;0,408806342;-0,3;False;25;25;0,045364846;0,054251507;0,058685113;0,066876501;0,101582065;0,093657024;0,096767791;0,092791528;0,082011946;0,088820376;0,088866651;0,084347263;0,095773511;0,106286898;0,112365276;0,103660427;0,067120537;0,047408223;0,039018761;0,046951588;0,04308781;0,035118155;0,046882376;0,076589487;0,060758449;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
366;0,63237803;0,564356436;0,465940054;0,564356436;0;0;0;0,408806342;1,5;True;-1;4;0,03445366;0,032290194;0,034416337;0,025966762;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
367;0,632392299;0,574257426;0,467391304;0,554455446;0;0;0;0,425481693;1,5;True;-1;23;0,037750706;0,04167578;0,045728914;0,042600363;0,066246249;0,058638521;0,054241132;0,06979806;0,047402542;0,053938914;0,045826625;0,052464299;0,057519984;0,045740169;0,073657803;0,061174192;0,059435207;0,04731841;0,043810606;0,049570955;0,047251657;0,036559869;0,038355492;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
368;0,628120309;0,574257426;0,468834688;0,564356436;1;0;0;0,410905236;0,027777778;True;11;18;0,039141905;0,05307021;0,056212712;0,048700977;0,074256867;0,068764344;0,083595909;0,077609397;0,069392376;0,076191306;0,075093664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
369;0,622223648;0,584158416;0,47027027;0,554455446;0;0;0;0,425962992;1,5;True;-1;4;0,037361257;0,036133032;0,031284276;0,026211996;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
370;0,619542317;0,584158416;0,471698113;0,564356436;1;0;0;0,411785043;0,068027211;True;26;49;0,03972815;0,045402218;0,048293386;0,049783532;0,072562516;0,083509326;0,083949625;0,078872003;0,092495225;0,08934807;0,08282119;0,077987067;0,075255476;0,085402817;0,058381956;0,059514612;0,067032218;0,049769588;0,082196549;0,077309623;0,082119577;0,078419879;0,080435008;0,084676825;0,071985461;0,079561122;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
371;0,625688635;0,584158416;0,47311828;0,564356436;1;0;0;0,417479796;0,210884354;True;12;49;0,041438252;0,043628443;0,053487204;0,066471361;0,088909693;0,101797469;0,077723205;0,059734043;0,050270736;0,082872972;0,071654297;0,073686048;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
372;0,625688635;0,584158416;0,471849866;0,564356436;1;0;0;0,420780126;0,1;False;5;15;0,040657863;0,041534405;0,045336492;0,048314098;0,073936373;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
373;0,625545614;0,584158416;0,473262032;0,564356436;1;0;0;0,424700165;0,110416667;True;15;48;0,039802819;0,048745975;0,055472314;0,068498358;0,079531647;0,081125654;0,085732296;0,077747501;0,082056217;0,081034839;0,086513221;0,083660096;0,08143571;0,089777008;0,085080832;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
374;0,616739013;0,584158416;0,472;0,564356436;1;0;0;0,425515464;-0,072727273;False;6;11;0,038495213;0,050539792;0,059816569;0,084458791;0,062785313;0,050425451;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
375;0,619515543;0,574257426;0,470744681;0,574257426;1;0;0;0,410884001;0,022222222;False;4;18;0,037435509;0,043612272;0,050328124;0,058481093;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
376;0,624536284;0,584158416;0,472148541;0,564356436;0;0;0;0,430355948;1,5;True;-1;2;0,030070551;0,0223545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
