case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability;step_24_probability;step_25_probability;step_26_probability;step_27_probability;step_28_probability;step_29_probability;step_30_probability;step_31_probability;step_32_probability;step_33_probability;step_34_probability;step_35_probability;step_36_probability;step_37_probability;step_38_probability;step_39_probability;step_40_probability;step_41_probability;step_42_probability
748;0,598222698;0,712871287;0,457943925;0,495049505;0;0;0;0,431579344;1;True;-1;2;0,031786852;0,020359699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
749;0,598222698;0,712871287;0,458666667;0,495049505;0;0;0;0,431579344;1;True;-1;6;0,044855341;0,037184007;0,033803903;0,029069727;0,02515748;0,021182058;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
750;0,600498443;0,712871287;0,459387483;0,504950495;1;0;0;0,430164917;0,857142857;True;10;35;0,052258857;0,050062392;0,052291732;0,051065072;0,048609443;0,045662247;0,045110989;0,079904079;0,09337841;0,102457121;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
751;0,594326594;0,712871287;0,460106383;0,495049505;0;0;0;0,430614962;1;True;-1;2;0,031786852;0,020359699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
752;0,599428925;0,702970297;0,459495352;0,504950495;1;0;0;0,411173018;-0,963636364;False;8;55;0,052873302;0,051239695;0,05414689;0,053483259;0,051817071;0,051338516;0,075760126;0,095070302;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
753;0,605459974;0,693069307;0,458885942;0,514851485;1;0;0;0,391586277;-0,97826087;False;2;23;0,051392008;0,0484295;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
754;0,605459974;0,693069307;0,459602649;0,514851485;0;0;0;0,391586277;1;True;-1;5;0,043265674;0,034736153;0,028378034;0,023784425;0,0203258;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
755;0,600308875;0,693069307;0,458994709;0,514851485;1;0;0;0,392249289;-0,839285714;False;18;28;0,051841326;0,049271815;0,051060308;0,049478929;0,047750462;0,043356147;0,042556472;0,039611328;0,039537601;0,078415029;0,09831892;0,113618635;0,12313541;0,127217919;0,150861293;0,049482208;0,199555159;0,247572765;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
756;0,602527098;0,702970297;0,459709379;0,504950495;0;0;0;0,410781912;1;True;-1;2;0,031786852;0,020359699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
757;0,602527098;0,702970297;0,460422164;0,504950495;0;0;0;0,410781912;1;True;-1;2;0,031786852;0,020359699;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
758;0,594729036;0,693069307;0,459815547;0,504950495;1;0;0;0,392476461;-0,883333333;False;7;15;0,050077431;0,043820146;0,043929365;0,04113454;0,039237395;0,036611408;0,06715142;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
759;0,597243674;0,693069307;0,460526316;0,514851485;1;0;0;0,391117501;0,862745098;True;14;51;0,050495338;0,048803307;0,047302194;0,046535134;0,045702342;0,044804599;0,044238873;0,043400668;0,042436294;0,042830668;0,080740474;0,095279574;0,100058824;0,101430461;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
760;0,604168995;0,683168317;0,459921156;0,524752475;1;0;0;0,371403923;-0,991071429;False;1;28;0,04956029;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
761;0,592067746;0,693069307;0,460629921;0,524752475;1;0;0;0,387551742;0,647058824;True;24;34;0,049923703;0,0477111;0,049871288;0,048619255;0,049886335;0,082612731;0,087097324;0,09636616;0,088705435;0,084646486;0,092863522;0,070557594;0,040506437;0,181675971;0,142125845;0,115056075;0,134123802;0,082447022;0,056974553;0,049688518;0,049387801;0,234944224;0,272014648;0,275781661;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
762;0,589316174;0,693069307;0,460026212;0,524752475;1;0;0;0,387912716;-0,791666667;False;15;18;0,048436411;0,044938948;0,045606405;0,04320718;0,042370602;0,099665768;0,114405915;0,125464156;0,120590284;0,112455979;0,133965656;0,07255964;0,039014999;0,202905253;0,243684292;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
763;0,581832266;0,693069307;0,460732984;0,534653465;1;0;0;0,383878979;0,592592593;True;22;27;0,049484376;0,046881802;0,04857935;0,04695902;0,043824777;0,045319993;0,03920858;0,038231399;0,036603022;0,036897197;0,047575373;0,043775152;0,042704884;0,039871968;0,045257293;0,032852005;0,027668212;0,026486471;0,025001554;0,133995503;0,193623036;0,20973745;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
764;0,566897977;0,683168317;0,460130719;0,534653465;1;0;0;0,367510407;-0,75;False;6;6;0,042681012;0,035166197;0,029350059;0,025048288;0,021523651;0,018764043;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
765;0,561685915;0,683168317;0,460835509;0,524752475;0;0;0;0,368286955;1;True;-1;2;0,029910803;0,018882226;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
766;0,561685915;0,683168317;0,461538462;0,524752475;0;0;0;0,368286955;1;True;-1;9;0,04544818;0,039674815;0,034873374;0,030980198;0,027589096;0,025227355;0,022877814;0,021245254;0,019175256;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
767;0,56695384;0,673267327;0,4609375;0,534653465;1;0;0;0,348865782;-0,961538462;False;4;26;0,049402822;0,046728779;0,044339731;0,042441174;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
768;0,56821712;0,673267327;0,461638492;0,524752475;0;0;0;0,35134103;1;True;-1;9;0,04544818;0,039674815;0,034873374;0,030993698;0,02767683;0,02546679;0,023068137;0,020931443;0,019117819;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
769;0,56821712;0,673267327;0,462337662;0,524752475;0;0;0;0,35134103;1;True;-1;6;0,042681012;0,035166197;0,029350059;0,024762496;0,021321978;0,018691495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
770;0,561221918;0,673267327;0,463035019;0,534653465;1;0;0;0,347333486;0,595238095;True;17;21;0,048882268;0,045759439;0,046852667;0,044768061;0,050346568;0,04004582;0,046519332;0,046349615;0,049107578;0,045784127;0,038394161;0,040618382;0,033008661;0,030083267;0,17775631;0,235781759;0,25041604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
771;0,571943165;0,673267327;0,462435233;0,534653465;1;0;0;0,345900448;-0,894736842;False;8;19;0,046089757;0,042835701;0,043724753;0,041528385;0,04078275;0,078024223;0,089248814;0,127015784;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
772;0,568324604;0,663366337;0,461836999;0,534653465;1;0;0;0,327606377;-0,916666667;False;8;24;0,04668783;0,043941144;0,045418523;0,043661598;0,040688869;0,04131024;0,173137531;0,232198983;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
773;0,558948367;0,653465347;0,46124031;0,544554455;1;0;0;0,310149368;-0,763157895;False;36;38;0,047540631;0,045547098;0,047925111;0,0468782;0,044320278;0,04232252;0,052774463;0,057008538;0,0653686;0,064732432;0,05970829;0,066219389;0,054023203;0,048432998;0,046643086;0,035151575;0,151596189;0,118931562;0,102651104;0,121576712;0,08484482;0,070080437;0,035586018;0,097189717;0,131955057;0,214843646;0,227072865;0,217887625;0,22268571;0,180874959;0,189491883;0,180561304;0,191330478;0,225720942;0,225077763;0,219557837;-1;-1;-1;-1;-1;-1
774;0,560871908;0,653465347;0,461935484;0,554455446;1;0;0;0,308499203;0,833333333;True;8;24;0,04668783;0,043941144;0,045418523;0,043661598;0,042185515;0,087460808;0,107620813;0,128504917;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
775;0,560737164;0,653465347;0,462628866;0,564356436;1;0;0;0,30628728;0,776595745;True;21;47;0,047824614;0,046089571;0,048783775;0,04799594;0,045519106;0,04304542;0,043714497;0,040527795;0,040086035;0,038870815;0,03942395;0,038118314;0,036869965;0,035848033;0,051775448;0,047254812;0,059334259;0,0562854;0,05447546;0,059960313;0,044524156;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
776;0,560737164;0,653465347;0,463320463;0,564356436;0;0;0;0,30628728;1;True;-1;2;0,028143167;0,017646678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
777;0,563976929;0,663366337;0,464010283;0,554455446;0;0;0;0,3245529;1;True;-1;2;0,028143167;0,017646678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
778;0,568117684;0,653465347;0,463414634;0,564356436;1;0;0;0,305245969;-0,95;False;2;10;0,043609317;0,038434319;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
779;0,566263048;0,653465347;0,462820513;0,564356436;1;0;0;0,305507638;-0,92;False;8;25;0,046779532;0,044112198;0,045682907;0,043997545;0,044484571;0,134232283;0,177818298;0,219395965;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
780;0,570676137;0,653465347;0,463508323;0,574257426;1;0;0;0,30462755;0,911111111;True;8;45;0,047771163;0,045987185;0,048621308;0,047783799;0,046819855;0,150236532;0,164912;0,225190714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
781;0,564641654;0,653465347;0,462915601;0,574257426;1;0;0;0,305493887;-0,8;False;16;20;0,046232447;0,043097917;0,044124138;0,042028394;0,038393576;0,076092608;0,088036485;0,101329699;0,10270346;0,091637835;0,107792832;0,071863569;0,055783495;0,064576022;0,038259532;0,02798043;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
782;0,562851742;0,663366337;0,463601533;0,564356436;0;0;0;0,324470784;1;True;-1;9;0,043051001;0,037484553;0,030858221;0,027300347;0,02462722;0,022004694;0,019943276;0,01812383;0,016510483;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
783;0,565852665;0,673267327;0,464285714;0,564356436;1;0;0;0,341992931;0,875;True;6;24;0,044207614;0,041542578;0,042988077;0,041286405;0,03754016;0,035808869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
784;0,565852665;0,673267327;0,464968153;0,564356436;0;0;0;0,341992931;1;True;-1;2;0,026325308;0,016331837;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
785;0,575957177;0,683168317;0,465648855;0,554455446;0;0;0;0,359319664;1;True;-1;2;0,026325308;0,016331837;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
786;0,583831723;0,693069307;0,466327827;0,544554455;0;0;0;0,377000004;1;True;-1;8;0,040018655;0,034196444;0,032262396;0,028432321;0,024326555;0,020270338;0,018140545;0,016596183;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
787;0,581972219;0,702970297;0,467005076;0,544554455;1;0;0;0,394270481;0,8125;True;12;32;0,044767331;0,04259127;0,040652841;0,039279565;0,039591346;0,038693592;0,036154758;0,036127854;0,048685402;0,056846373;0,055887792;0,054183055;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
788;0,577245606;0,702970297;0,467680608;0,534653465;0;0;0;0,395076375;1;True;-1;7;0,039184522;0,032839805;0,027816426;0,024032069;0,021778258;0,019330243;0,017120587;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
789;0,577868078;0,702970297;0,467088608;0,534653465;1;0;0;0,394993174;-0,964285714;False;2;14;0,042653684;0,03871385;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
790;0,58288245;0,702970297;0,467762326;0,544554455;1;0;0;0,394268711;0,926829268;True;6;41;0,045140516;0,043299235;0,045737591;0,044816855;0,043303844;0,078744709;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
791;0,58288245;0,702970297;0,468434343;0,544554455;0;0;0;0,394268711;1;True;-1;8;0,040018655;0,034196444;0,032262396;0,028432334;0,023876023;0,020821277;0,018534701;0,016531061;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
792;0,585631729;0,702970297;0,469104666;0,554455446;1;0;0;0,392965949;0,868421053;True;5;19;0,043627411;0,040472109;0,041346163;0,039221037;0,036291383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
793;0,587741389;0,693069307;0,468513854;0,564356436;1;0;0;0,373891983;-0,926470588;False;10;34;0,044866987;0,04277961;0,044917237;0,043754403;0,041663829;0,039662804;0,05558252;0,056232825;0,070917696;0,069297716;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
794;0,589020181;0,693069307;0,46918239;0,554455446;0;0;0;0,376287384;1;True;-1;14;0,042653684;0,03871385;0,038706273;0,035970971;0,032865908;0,057791483;0,065726578;0,074208073;0,071361661;0,063488744;0,072212726;0,046883475;0,225080609;0,021766502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
795;0,575246889;0,693069307;0,469849246;0,554455446;1;0;0;0,372469045;0,56;True;22;25;0,044296611;0,041708272;0,0432445;0,041611921;0,040016629;0,128511071;0,138658375;0,191529557;0,177648216;0,16209124;0,177491859;0,104694568;0,08510299;0,059803154;0,051852979;0,034735106;0,063806996;0,060034726;0,228552267;0,262810469;0,265082359;0,24831304;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
796;0,581160469;0,702970297;0,470514429;0,544554455;0;0;0;0,39041459;1;True;-1;4;0,034607399;0,026022796;0,020154696;0,01625913;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
797;0,584031452;0,702970297;0,471177945;0,554455446;1;0;0;0,389137043;0,870967742;True;8;31;0,044712819;0,042488407;0,044460088;0,043165557;0,03952596;0,037404831;0,036926936;0,063951239;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
798;0,589867157;0,702970297;0,4718398;0,564356436;1;0;0;0,388724501;0,958333333;True;3;36;0,044955775;0,042947892;0,045182303;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
799;0,589867157;0,702970297;0,4725;0,564356436;0;0;0;0,388724501;1;True;-1;4;0,034607399;0,026022796;0,01961796;0,015767222;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
800;0,589867157;0,702970297;0,473158552;0,564356436;0;0;0;0,388724501;1;True;-1;10;0,040519878;0,035535995;0,031370096;0,027845403;0,02546935;0,022874393;0,020851616;0,019033646;0,017029811;0,015725084;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
801;0,584603796;0,712871287;0,473815461;0,554455446;0;0;0;0,408240876;1;True;-1;2;0,025720833;0,015850857;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
802;0,589068082;0,712871287;0,473225405;0,554455446;1;0;0;0,407622064;-0,8125;False;6;8;0,039320443;0,033527106;0,028839665;0,025905451;0,028330255;0,031790227;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
803;0,579563975;0,712871287;0,473880597;0,554455446;1;0;0;0,404987262;0,573170732;True;35;41;0,044423923;0,042585369;0,040953137;0,039468616;0,039054539;0,037778657;0,038167167;0,035888538;0,035262182;0,03905246;0,038301986;0,03872411;0,037289891;0,036812469;0,037090831;0,038451858;0,030959073;0,031345285;0,02728297;0,026450846;0,02571075;0,03759126;0,024280716;0,040539555;0,031834077;0,034331456;0,028475659;0,022153022;0,124731079;0,093249068;0,083086148;0,098525301;0,046300743;0,042574205;0,149026006;-1;-1;-1;-1;-1;-1;-1
804;0,582525744;0,722772277;0,474534161;0,544554455;0;0;0;0,423345348;1;True;-1;2;0,025720833;0,015850857;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
805;0,594410829;0,712871287;0,473945409;0,544554455;1;0;0;0,407229451;-0,984848485;False;2;33;0,044102963;0,041976523;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
806;0,590798554;0,712871287;0,474597274;0,534653465;0;0;0;0,40827166;1;True;-1;2;0,025720833;0,015850857;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
807;0,591245573;0,712871287;0,475247525;0,544554455;1;0;0;0,406367624;0,807692308;True;10;26;0,043664623;0,041153349;0,042788465;0,041227568;0,040315948;0,136382163;0,190435126;0,216862157;0,215578839;0,200002283;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
808;0,600245248;0,722772277;0,475896168;0,534653465;0;0;0;0,423954909;1;True;-1;14;0,041945063;0,038019046;0,038028952;0,035308391;0,031063898;0,028001081;0,025989808;0,023824336;0,022270605;0,020578675;0,019199874;0,017760416;0,016554961;0,015663706;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
809;0,594589497;0,732673267;0,47654321;0,524752475;0;0;0;0,443509364;1;True;-1;4;0,033937704;0,02541971;0,01961796;0,015716584;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
810;0,593935999;0,722772277;0,47595561;0,514851485;0;0;0;0,425546139;-1;False;-1;24;0,043493796;0,040835273;0,042295106;0,040600892;0,037186965;0,074135512;0,086412132;0,101340078;0,101193339;0,093433231;0,108220227;0,080597699;0,088121705;0,266997725;0,3127698;0,318098396;0,244392887;0,278046966;0,280563295;0,2922571;0,284925282;0,289196432;0,278654307;0,267875254;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
811;0,583428471;0,722772277;0,476600985;0,524752475;1;0;0;0,420778996;0,518518519;True;26;27;0,043740775;0,041295689;0,039121505;0,037404101;0,036982462;0,035573147;0,033863001;0,033166531;0,048280898;0,062383812;0,073873118;0,072877653;0,071801804;0,089159615;0,0595847;0,046600681;0,028672365;0,025211189;0,023418702;0,030156482;0,137345999;0,206048116;0,222231761;0,214246422;0,280517161;0,278233111;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
812;0,588179796;0,722772277;0,477244772;0,534653465;1;0;0;0,419986917;0,92;True;4;25;0,043417331;0,04084577;0,042486906;0,040885087;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
813;0,588179796;0,722772277;0,477886978;0,534653465;0;0;0;0,419986917;1;True;-1;13;0,041520204;0,037405107;0,033869836;0,030994713;0,029424598;0,027190344;0,025748009;0,022823816;0,021898123;0,020099437;0,018207783;0,016712021;0,015685508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
814;0,594368735;0,722772277;0,478527607;0,544554455;1;0;0;0,41963331;0,964285714;True;2;28;0,043644145;0,041269518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
