case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability
721;0,581162319;0,653465347;0,40221914;0,356435644;1;0;0;0,653738499;-0,4;False;14;15;0,028406566;0,035088249;0,03856492;0,029874306;0,026056584;0,02189566;0,020838359;0,021483745;0,016630193;0,015276056;0,014316804;0,011758307;0,011941863;0,010952761;-1;-1;-1;-1;-1;-1;-1
722;0,600242005;0,663366337;0,403047091;0,356435644;1;0;0;0,655818707;-0,111111111;True;2;9;0,052086212;0,03461314;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
723;0,606807661;0,673267327;0,403872752;0,356435644;1;0;0;0,656328758;-0,181818182;True;4;11;0,046647053;0,048276708;0,069162123;0,058645796;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
724;0,611075181;0,673267327;0,404696133;0,366336634;1;0;0;0,640312451;-0,117647059;True;4;17;0,031885609;0,028786186;0,036428619;0,034490701;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
725;0,611075181;0,673267327;0,405517241;0,366336634;0;0;0;0,640312451;1,5;True;-1;9;0,035741977;0,040158734;0,027854275;0,022572761;0,023435369;0,01927934;0,015727149;0,01654877;0,012352122;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
726;0,611075181;0,673267327;0,406336088;0,366336634;0;0;0;0,640312451;1,5;True;-1;13;0,020693932;0,028335081;0,070085719;0,031147854;0,037513137;0,022330448;0,022266826;0,016943578;0,017641719;0,013569366;0,013381815;0,011915583;0,010878182;-1;-1;-1;-1;-1;-1;-1;-1
727;0,611075181;0,683168317;0,407152682;0,366336634;0;0;0;0,665064926;1,5;True;-1;21;0,020544702;0,018119207;0,017088393;0,016261961;0,01624685;0,015679235;0,014774027;0,014786533;0,014241513;0,020437822;0,018431677;0,018419947;0,016886972;0,016514108;0,015198737;0,01463798;0,012458903;0,015267557;0,013535458;0,013315609;0,012192938
728;0,602513052;0,683168317;0,407967033;0,376237624;1;0;0;0,647337439;-0,29047619;True;15;21;0,025634771;0,032596268;0,038990207;0,030909019;0,03112302;0,023196828;0,02338621;0,023361925;0,024362959;0,018732814;0,024582837;0,02449364;0,019655643;0,021757349;0,016014565;-1;-1;-1;-1;-1;-1
729;0,599141169;0,683168317;0,40877915;0,366336634;0;0;0;0,661558861;1,5;True;-1;17;0,02391794;0,021337241;0,022905629;0,022621529;0,02014962;0,020988438;0,018618396;0,018650811;0,017013708;0,015084044;0,0153902;0,013770249;0,012699538;0,012147067;0,01127363;0,011923009;0,014331081;-1;-1;-1;-1
730;0,583374296;0,683168317;0,409589041;0,376237624;1;0;0;0,643077013;-0,366666667;True;17;17;0,041690949;0,043380979;0,043940857;0,038785998;0,02930188;0,02621098;0,027603501;0,024354057;0,019442562;0,018719938;0,017869925;0,01765622;0,018932881;0,017639983;0,015734017;0,01657065;0,014794814;-1;-1;-1;-1
731;0,583374296;0,693069307;0,410396717;0,376237624;0;0;0;0,667829488;1,5;True;-1;13;0,024330111;0,022342673;0,019330157;0,017727461;0,015426587;0,01395779;0,013376527;0,012939827;0,011602852;0,011507597;0,011243246;0,010743957;0,00977345;-1;-1;-1;-1;-1;-1;-1;-1
732;0,583374296;0,693069307;0,411202186;0,376237624;0;0;0;0,667829488;1,5;True;-1;13;0,022911029;0,017983733;0,019606559;0,018541206;0,017871447;0,017804265;0,020230178;0,014934789;0,012313962;0,011404519;0,011478483;0,012127514;0,01230136;-1;-1;-1;-1;-1;-1;-1;-1
733;0,583374296;0,693069307;0,410641201;0,376237624;0;0;0;0,667829488;-1;False;-1;7;0,058903888;0,078360856;0,04345106;0,03008941;0,035499856;0,019243438;0,043156065;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
734;0,583374296;0,683168317;0,410081744;0,376237624;0;0;0;0,643077013;-1;False;-1;19;0,025068942;0,034452233;0,028578715;0,032376062;0,031438332;0,026893141;0,0281699;0,024366779;0,02308294;0,018213701;0,016056562;0,017958261;0,023348302;0,022039128;0,018196309;0,023140291;0,014241579;0,015423175;0,01467482;-1;-1
735;0,592347605;0,673267327;0,40952381;0,386138614;1;0;0;0,629215627;0,1;False;1;15;0,018375648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
736;0,589717076;0,683168317;0,410326087;0,376237624;0;0;0;0,641629945;1,5;True;-1;13;0,026201025;0,031192994;0,029823817;0,024571396;0,023025477;0,020063575;0,015912239;0,015660642;0,014783672;0,012526292;0,011430838;0,011797384;0,013242627;-1;-1;-1;-1;-1;-1;-1;-1
737;0,599220369;0,683168317;0,411126187;0,366336634;0;0;0;0,656952906;1,5;True;-1;11;0,041508332;0,032430287;0,031724244;0,019441362;0,016715955;0,01407644;0,012290321;0,010770628;0,009554578;0,010267992;0,008735593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
738;0,597621452;0,683168317;0,411924119;0,376237624;1;0;0;0,641796775;-0,030769231;True;6;13;0,037551016;0,031019183;0,037727714;0,040381845;0,033874515;0,041781496;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
739;0,597621452;0,683168317;0,412719892;0,376237624;0;0;0;0,641796775;1,5;True;-1;13;0,041303471;0,025789201;0,024240127;0,023686653;0,02272867;0,018584926;0,017783388;0,017024718;0,014477418;0,015937846;0,013733895;0,014420366;0,01558067;-1;-1;-1;-1;-1;-1;-1;-1
740;0,597621452;0,683168317;0,413513514;0,376237624;0;0;0;0,641796775;1,5;True;-1;19;0,021688867;0,019624393;0,0199356;0,023540111;0,022069052;0,018934177;0,017195655;0,02027834;0,016474456;0,018310638;0,015568168;0,014056507;0,014876717;0,014574599;0,013188106;0,014763799;0,012291363;0,014697492;0,01255019;-1;-1
741;0,592554236;0,673267327;0,412955466;0,386138614;1;0;0;0,625295125;-0,166666667;False;9;15;0,02404001;0,021248741;0,018758601;0,018160233;0,018476933;0,015755475;0,014666756;0,014981155;0,012990694;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
742;0,591119904;0,683168317;0,413746631;0,376237624;0;0;0;0,637933447;1,5;True;-1;13;0,037215006;0,033361137;0,048521776;0,02918309;0,022159331;0,024899758;0,022301275;0,022792947;0,017196281;0,018675921;0,015852537;0,017358618;0,014964381;-1;-1;-1;-1;-1;-1;-1;-1
743;0,591119904;0,683168317;0,414535666;0,376237624;0;0;0;0,637933447;1,5;True;-1;21;0,016749892;0,01718534;0,01769104;0,016242389;0,01534213;0,013807722;0,013298267;0,012231512;0,011967163;0,019254383;0,01691076;0,01616667;0,013751359;0,013490253;0,012803706;0,013161615;0,011261757;0,012272176;0,01172007;0,012721881;0,011908114
744;0,591119904;0,683168317;0,415322581;0,376237624;0;0;0;0,637933447;1,5;True;-1;9;0,025470475;0,019560864;0,018850626;0,015936574;0,014470228;0,012792518;0,011886901;0,011611474;0,011688133;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
745;0,591119904;0,683168317;0,416107383;0,376237624;0;0;0;0,637933447;1,5;True;-1;21;0,026912352;0,027466195;0,024626907;0,021732738;0,022050539;0,019234534;0,021954397;0,020731498;0,021150043;0,018455837;0,021842839;0,015945565;0,014647914;0,018296758;0,012353658;0,012702694;0,014079365;0,012153014;0,011382611;0,026238188;0,012779926
746;0,585217096;0,693069307;0,41689008;0,366336634;0;0;0;0,649767488;1,5;True;-1;11;0,030877182;0,02412154;0,030824726;0,023369329;0,021511327;0,01787544;0,015454821;0,013434359;0,011642884;0,011249703;0,009129725;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
747;0,585217096;0,693069307;0,417670683;0,366336634;0;0;0;0,649767488;1,5;True;-1;21;0,071323909;0,057242949;0,044631846;0,035816949;0,036661044;0,030349294;0,027952354;0,031946041;0,030827928;0,031084087;0,023845905;0,023224631;0,026500007;0,024667406;0,021799864;0,014684185;0,021752246;0,014759369;0,014642932;0,014648319;0,012285831
748;0,592083853;0,693069307;0,418449198;0,376237624;1;0;0;0,637454718;0,256410256;True;2;13;0,040949691;0,037919987;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
749;0,595367518;0,702970297;0,419225634;0,366336634;0;0;0;0,650966658;1,5;True;-1;11;0,049879167;0,044117358;0,044675272;0,051388498;0,034346614;0,030959185;0,028596256;0,023144677;0,022197526;0,027103731;0,014642511;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
750;0,595367518;0,693069307;0,418666667;0,366336634;0;0;0;0,626214182;-1;False;-1;13;0,061599988;0,028145486;0,02695407;0,031235965;0,043065086;0,02661581;0,039017294;0,036798429;0,028057022;0,01712293;0,019583337;0,017150197;0,015050092;-1;-1;-1;-1;-1;-1;-1;-1
751;0,59832005;0,693069307;0,418109188;0,366336634;1;0;0;0,626094927;0,245098039;False;3;17;0,025993092;0,028119804;0,022214202;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
752;0,59832005;0,683168317;0,417553191;0,366336634;0;0;0;0,601342451;-1;False;-1;9;0,031064594;0,029769581;0,039537836;0,023374051;0,015937323;0,016610179;0,016244281;0,014363484;0,019795565;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
753;0,59846458;0,683168317;0,416998672;0,366336634;1;0;0;0,600708859;0,311764706;False;3;17;0,030830279;0,028396038;0,029600767;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
754;0,607681189;0,693069307;0,417771883;0,356435644;0;0;0;0,614570245;1,5;True;-1;11;0,028927686;0,023515403;0,023594769;0,026456991;0,021827018;0,016946895;0,013808488;0,012461918;0,011480886;0,012886006;0,010341207;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
755;0,607681189;0,702970297;0,418543046;0,356435644;0;0;0;0,63932272;1,5;True;-1;11;0,034938321;0,02555272;0,025255274;0,026030472;0,023465944;0,029907361;0,027786795;0,031405192;0,026526485;0,023285475;0,017939676;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
756;0,605999387;0,693069307;0,417989418;0,366336634;1;0;0;0,626841472;0,239393939;False;5;11;0,041172218;0,033409245;0,028163608;0,028501553;0,02459407;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
757;0,605999387;0,693069307;0,418758256;0,366336634;0;0;0;0,626841472;1,5;True;-1;17;0,039952666;0,045020021;0,052332949;0,061922487;0,046179824;0,047305662;0,044365216;0,037290528;0,044614162;0,029287765;0,03059319;0,025979826;0,019308293;0,018437428;0,016821973;0,015924441;0,013090754;-1;-1;-1;-1
758;0,605999387;0,693069307;0,418205805;0,366336634;0;0;0;0,626841472;-1;False;-1;17;0,037822016;0,021665489;0,019932669;0,019182695;0,018701801;0,01740578;0,01688158;0,016468361;0,015490909;0,015705403;0,021178415;0,027540833;0,028125621;0,025611391;0,023109732;0,023791676;0,026781369;-1;-1;-1;-1
759;0,605999387;0,683168317;0,417654809;0,366336634;0;0;0;0,602088997;-1;False;-1;19;0,031348184;0,034168646;0,042062495;0,032765459;0,026366152;0,025821902;0,021906499;0,027546749;0,021274064;0,019492233;0,0192043;0,018071102;0,044455081;0,144751206;0,051885985;0,065432146;0,042809982;0,05794182;0,052382521;-1;-1
760;0,605999387;0,673267327;0,417105263;0,366336634;0;0;0;0,577336521;-1;False;-1;11;0,0301682;0,024069497;0,025639132;0,031453546;0,027167939;0,03373656;0,032898299;0,025468307;0,023437267;0,030688928;0,032211401;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
761;0,605999387;0,673267327;0,417871222;0,366336634;0;0;0;0,577336521;1,5;True;-1;7;0,026709903;0,029288713;0,023204891;0,014827769;0,013047517;0,011863562;0,01104623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
762;0,596906778;0,673267327;0,418635171;0,356435644;0;0;0;0,587897578;1,5;True;-1;11;0,037502363;0,057776634;0,062740847;0,042375121;0,040838897;0,020072674;0,016296133;0,014456056;0,012832203;0,013395169;0,011163883;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
763;0,596906778;0,683168317;0,419397117;0,356435644;0;0;0;0,612650053;1,5;True;-1;11;0,180001095;0,049349647;0,046121094;0,047250975;0,038583566;0,038397644;0,031417981;0,023902176;0,024040045;0,022585874;0,018903166;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
764;0,590431845;0,673267327;0,418848168;0,346534653;0;0;0;0,599662283;-1;False;-1;19;0,053259462;0,042404495;0,056868378;0,04548331;0,046376411;0,03214711;0,036707595;0,034163289;0,026856776;0,029927423;0,026687101;0,022779616;0,023292804;0,020684881;0,019223863;0,016892068;0,014662029;0,015009961;0,021088822;-1;-1
765;0,588189645;0,663366337;0,418300654;0,336633663;0;0;0;0,588111128;-1;False;-1;9;0,035719413;0,034116291;0,064469196;0,040645644;0,035251852;0,0322183;0,031615533;0,028915033;0,024881659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
766;0,588189645;0,673267327;0,419060052;0,336633663;0;0;0;0,612863604;1,5;True;-1;21;0,033279661;0,027957341;0,028045151;0,023261726;0,023720535;0,024822956;0,022498282;0,023668945;0,021643829;0,024494432;0,019570755;0,023161836;0,022438033;0,019499678;0,017961785;0,015604105;0,015026368;0,013989675;0,013049814;0,015218599;0,014248595
767;0,588966644;0,663366337;0,41851369;0,346534653;1;0;0;0,602048676;0,407692308;False;5;13;0,034358025;0,032267131;0,027744448;0,032853693;0,033286523;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
768;0,572640113;0,673267327;0,419270833;0,346534653;1;0;0;0,600539954;0,033333333;True;7;7;0,48245126;0,237503067;0,189498127;0,142340347;0,106864616;0,116247632;0,107460111;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
769;0,572640113;0,683168317;0,420026008;0,346534653;0;0;0;0,625292429;1,5;True;-1;17;0,026166249;0,024959393;0,023767037;0,022894267;0,021671966;0,019107737;0,018854091;0,015735699;0,015285269;0,014806789;0,013717294;0,013501769;0,016120026;0,015404404;0,01456756;0,015819622;0,012979369;-1;-1;-1;-1
770;0,572640113;0,673267327;0,419480519;0,346534653;0;0;0;0,600539954;-1;False;-1;9;0,06525103;0,041666571;0,045108568;0,032046746;0,022664266;0,017991127;0,015880818;0,014962616;0,018680964;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
771;0,572640113;0,673267327;0,420233463;0,346534653;0;0;0;0,600539954;1,5;True;-1;11;0,032312497;0,036354806;0,185694858;0,025475495;0,026010759;0,022823023;0,016678741;0,020621324;0,019709622;0,014563849;0,015812453;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
772;0,572640113;0,673267327;0,420984456;0,346534653;0;0;0;0,600539954;1,5;True;-1;7;0,033814583;0,025545483;0,035249412;0,02891957;0,024630224;0,01860431;0,01816418;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
773;0,546666087;0,683168317;0,421733506;0,346534653;1;0;0;0,598019702;0,1;True;21;21;0,052989643;0,047662392;0,037752926;0,033197992;0,0294808;0,033636283;0,02833578;0,029277606;0,023105485;0,024942316;0,023815667;0,020686932;0,021987893;0,018697888;0,017807959;0,016257446;0,019148605;0,015768865;0,015566663;0,015719306;0,015514823
774;0,548676685;0,673267327;0,42118863;0,356435644;1;0;0;0,586562842;0,342857143;False;8;21;0,034876104;0,040042587;0,038921826;0,03708512;0,034243025;0,030874042;0,025401963;0,024977077;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
775;0,55787161;0,673267327;0,420645161;0,366336634;1;0;0;0,600534239;0,411111111;False;1;9;0,041235719;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
776;0,560218642;0,663366337;0,420103093;0,376237624;1;0;0;0,587895916;0,223529412;False;6;17;0,025941171;0,029380279;0,024430545;0,022311307;0,019286066;0,018214531;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
777;0,560218642;0,663366337;0,420849421;0,376237624;0;0;0;0,587895916;1,5;True;-1;9;0,051836092;0,043063141;0,036727741;0,022190508;0,017583877;0,014572385;0,01357644;0,014474547;0,016513472;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
778;0,565461904;0,663366337;0,420308483;0,386138614;1;0;0;0,599932414;0,215686275;False;4;17;0,02367094;0,026303858;0,027175168;0,025187459;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
779;0,573693778;0,663366337;0,421052632;0,396039604;1;0;0;0,587860154;0,280701754;True;2;19;0,029866392;0,039974093;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
780;0,573693778;0,663366337;0,421794872;0,396039604;0;0;0;0,587860154;1,5;True;-1;19;0,061376311;0,040908556;0,026551653;0,024867199;0,022400899;0,020390578;0,017814757;0,014994635;0,014483978;0,016332058;0,016267681;0,016315222;0,015354091;0,015267694;0,012975381;0,012041491;0,011634381;0,012142044;0,011956918;-1;-1
781;0,575961409;0,653465347;0,421254802;0,405940594;1;0;0;0,573998768;0,1;False;5;15;0,037831601;0,037028786;0,030459467;0,030152027;0,02788952;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
782;0,570623602;0,653465347;0,420716113;0,396039604;0;0;0;0,559859459;-1;False;-1;9;0,033868074;0,024425862;0,032757621;0,029507887;0,021692684;0,019344561;0,018541843;0,024120023;0,030379338;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
783;0,569839162;0,643564356;0,420178799;0,405940594;1;0;0;0,545363394;0,035897436;False;6;13;0,018890575;0,018130349;0,018115025;0,016452067;0,017584732;0,014661898;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
784;0,569839162;0,643564356;0,420918367;0,405940594;0;0;0;0,545363394;1,5;True;-1;11;0,02914387;0,029044516;0,023011934;0,01652218;0,015288296;0,014257345;0,013393946;0,013950626;0,013358295;0,016071038;0,013356542;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
785;0,569839162;0,633663366;0,420382166;0,405940594;0;0;0;0,520610919;-1;False;-1;19;0,02840092;0,02517185;0,023385856;0,023809625;0,022454431;0,02173485;0,020505218;0,019711498;0,016989203;0,024865963;0,021976409;0,019308062;0,019823125;0,017942023;0,016569432;0,017294219;0,013896484;0,016888658;0,014971328;-1;-1
786;0,581453562;0,633663366;0,421119593;0,396039604;0;0;0;0,5339512;1,5;True;-1;15;0,032906581;0,0329451;0,030945973;0,034161732;0,029571773;0,028570907;0,028319456;0,024656171;0,021843284;0,019368231;0,017904151;0,016369162;0,013905477;0,013705113;0,010844984;-1;-1;-1;-1;-1;-1
787;0,590227291;0,633663366;0,421855146;0,405940594;1;0;0;0,52210884;0,303921569;True;1;17;0,336143404;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
788;0,590227291;0,633663366;0,422588832;0,405940594;0;0;0;0,52210884;1,5;True;-1;13;0,031494427;0,028220437;0,023620548;0,02258727;0,022853114;0,018838858;0,015405563;0,014374436;0,012779987;0,014110011;0,013486827;0,016860463;0,012059454;-1;-1;-1;-1;-1;-1;-1;-1
789;0,585492189;0,623762376;0,422053232;0,405940594;1;0;0;0,518507491;0,074358974;False;5;13;0,063150167;0,086075;0,049984138;0,034690216;0,030911231;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
790;0,592735352;0,623762376;0,421518987;0,405940594;1;0;0;0,517337374;-0,118181818;False;7;11;0,028893763;0,032601975;0,025085764;0,018087136;0,018671826;0,014744884;0,014348302;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
791;0,589371918;0,613861386;0,420986094;0,396039604;0;0;0;0,504826122;-1;False;-1;11;0,042408865;0,028902061;0,032188948;0,024701675;0,023430001;0,022867149;0,019583572;0,020377213;0,017500045;0,019434227;0,019227369;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
792;0,589371918;0,613861386;0,421717172;0,396039604;0;0;0;0,504826122;1,5;True;-1;17;0,019030955;0,016401157;0,015393987;0,014733203;0,01385055;0,013166751;0,012457953;0,013725843;0,012444145;0,01154216;0,011788964;0,011504157;0,010843522;0,011525585;0,011147776;0,011940986;0,010606823;-1;-1;-1;-1
793;0,588167002;0,603960396;0,421185372;0,386138614;0;0;0;0,492764916;-1;False;-1;11;0,043518178;0,045064598;0,04640675;0,031492863;0,04169552;0,0372256;0,031094203;0,035759773;0,0543142;0,027538959;0,017925017;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
794;0,57725313;0,603960396;0,420654912;0,386138614;1;0;0;0,488677584;-0,233333333;False;11;15;0,023358589;0,021279762;0,020645052;0,018294878;0,015897745;0,01552536;0,014674904;0,019704256;0,017813824;0,015863054;0,015426262;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
795;0,57725313;0,613861386;0,421383648;0,386138614;0;0;0;0,51343006;1,5;True;-1;11;0,020313365;0,020091044;0,018654142;0,018407078;0,015131111;0,014908309;0,013257452;0,011177683;0,010381247;0,009455957;0,010420265;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
796;0,57725313;0,613861386;0,420854271;0,386138614;0;0;0;0,51343006;-1;False;-1;17;0,020729732;0,01965672;0,018928111;0,017450085;0,015682025;0,017576868;0,014763322;0,018080952;0,016904468;0,016188247;0,014499273;0,014681874;0,01340849;0,012437529;0,012000293;0,013538344;0,012112208;-1;-1;-1;-1
797;0,592444002;0,613861386;0,421580928;0,376237624;0;0;0;0,529271644;1,5;True;-1;11;0,029699683;0,023297673;0,025226593;0,023654822;0,019416306;0,01388265;0,011955509;0,010935109;0,009744079;0,010332086;0,00892579;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
798;0,593011986;0,613861386;0,422305764;0,366336634;0;0;0;0,54294444;1,5;True;-1;9;0,030945659;0,033074845;0,025045961;0,015857063;0,014815361;0,01291336;0,011831938;0,011982701;0,009050268;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
799;0,58631958;0,603960396;0,421777222;0,366336634;1;0;0;0,540398471;-0,066666667;False;8;15;0,022998713;0,0230882;0,022060411;0,022577297;0,019295622;0,017995514;0,01556252;0,014482032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
800;0,599338261;0,594059406;0,42125;0,356435644;0;0;0;0,532225301;-1;False;-1;9;0,118182346;0,047868542;0,038194176;0,032798212;0,028601553;0,029329248;0,024501413;0,020996626;0,019569553;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
801;0,599338261;0,594059406;0,421972534;0,356435644;0;0;0;0,532225301;1,5;True;-1;9;0,024064021;0,018481648;0,015374955;0,018790586;0,015091952;0,013351179;0,012490353;0,012878585;0,010844233;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
802;0,599338261;0,594059406;0,422693267;0,356435644;0;0;0;0,532225301;1,5;True;-1;15;0,022716969;0,019750334;0,02156098;0,02246171;0,019360544;0,016970977;0,015755873;0,014744828;0,013313053;0,015642755;0,013323694;0,012450199;0,01132266;0,011323925;0,010646331;-1;-1;-1;-1;-1;-1
803;0,599338261;0,594059406;0,423412204;0,356435644;0;0;0;0,532225301;1,5;True;-1;9;0,031682093;0,025434596;0,022387359;0,016994683;0,01616708;0,013307718;0,012297988;0,012395005;0,01017574;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
804;0,599338261;0,594059406;0,424129353;0,356435644;0;0;0;0,532225301;1,5;True;-1;11;0,033767141;0,028441561;0,029036516;0,02816079;0,022418197;0,019421682;0,016435714;0,013145375;0,01199429;0,012705171;0,009824287;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
805;0,591972415;0,603960396;0,42484472;0,346534653;0;0;0;0,545143735;1,5;True;-1;19;0,040535636;0,055448774;0,048556052;0,032312859;0,029458776;0,030731419;0,027118661;0,028898593;0,028244589;0,026029091;0,025677262;0,022412252;0,019685134;0,021760536;0,018202579;0,018090341;0,016465271;0,015188899;0,014341546;-1;-1
806;0,590859242;0,613861386;0,425558313;0,346534653;1;0;0;0,546270991;0,242424242;True;2;11;0,310333222;0,093282409;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
807;0,574446486;0,613861386;0,426270136;0,356435644;1;0;0;0,529769341;-0,166666667;True;19;19;0,034003813;0,027827356;0,037143555;0,027687468;0,026676791;0,023828782;0,022372358;0,02379499;0,022002213;0,022224532;0,020079369;0,016890477;0,032968812;0,092670977;0,036651295;0,048072837;0,03979969;0,032369819;0,042557482;-1;-1
808;0,58899675;0,603960396;0,425742574;0,356435644;1;0;0;0,533682589;0,028571429;False;10;21;0,039294079;0,0363243;0,027909921;0,026061138;0,023804994;0,022647547;0,022959277;0,021274956;0,021288719;0,023554891;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
809;0,58899675;0,613861386;0,42645241;0,356435644;0;0;0;0,558435064;1,5;True;-1;15;0,078528605;0,030244453;0,029184397;0,025474783;0,025194898;0,022780595;0,020949787;0,01991347;0,020146333;0,019206224;0,01864462;0,013636708;0,012945998;0,012914272;0,012918266;-1;-1;-1;-1;-1;-1
810;0,59409894;0,603960396;0,425925926;0,366336634;1;0;0;0,545783799;0,222222222;False;2;9;0,029629633;0,042414509;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
811;0,59409894;0,594059406;0,42540074;0,366336634;0;0;0;0,521031324;-1;False;-1;17;0,060799897;0,056709684;0,059508912;0,04952421;0,054199245;0,041482482;0,033864021;0,035425372;0,036497138;0,032061305;0,029945312;0,025806613;0,029385606;0,023436483;0,021141887;0,020653954;0,066595592;-1;-1;-1;-1
812;0,60185657;0,584158416;0,424876847;0,376237624;1;0;0;0,508930114;0,277777778;False;1;9;0,052077234;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
813;0,60185657;0,574257426;0,424354244;0,376237624;0;0;0;0,484177639;-1;False;-1;9;0,033328477;0,036195461;0,03209386;0,023428274;0,018815234;0,01589643;0,014659073;0,013600837;0,034713484;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
814;0,597953272;0,574257426;0,423832924;0,376237624;1;0;0;0,485423553;0,122807018;False;8;19;0,034850277;0,033496954;0,025287988;0,027137747;0,025283558;0,0231335;0,020224614;0,02123845;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
815;0,589544146;0,574257426;0,424539877;0,366336634;0;0;0;0,500065017;1,5;True;-1;7;0,037504584;0,024050463;0,026712591;0,021370705;0,018785486;0,016384048;0,01448858;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
